McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
17,0,104,0,6,13,219,1
1,0,13,0,4,5,219,0
22,0,172,0,6,17,219,1
23,0,367,0,8,39,1283,0
30,0,395,0,8,39,1283,0
17,0,139,0,6,19,1283,1
35,0,271,0,8,27,1464,1
2,0,55,0,6,14,1283,1
1,0,6,0,4,6,219,0
1,0,5,0,4,6,219,0
3,0,27,0,4,6,219,0
4,0,32,0,4,6,219,0
1,0,33,0,4,6,219,0
2,0,21,0,4,6,219,0
9,0,66,0,5,11,1283,0
1,0,37,0,4,6,219,0
3,0,24,0,4,6,219,0
9,0,59,0,5,13,1283,0
3,0,43,0,7,19,1283,0
3,0,32,0,6,15,1283,0
3,0,32,0,6,15,1283,0
3,0,31,0,6,15,1283,0
3,0,34,0,6,16,1283,0
1,0,18,0,4,5,219,0
3,0,36,0,4,10,1283,0
1,0,29,0,4,5,219,0
1,0,24,0,7,16,1283,0
1,0,18,0,4,5,219,0
3,0,30,0,6,15,1283,0
2,0,32,0,6,15,1283,0
3,0,33,0,6,17,1283,0
3,0,33,0,6,17,1283,0
3,0,33,0,6,17,1283,0
3,0,32,0,6,17,1283,0
3,0,36,0,6,16,1283,0
1,0,18,0,4,5,219,0
1,0,27,0,6,16,1283,0
1,0,29,0,4,5,219,0
1,0,24,0,7,16,1283,0
3,0,31,0,6,15,1283,0
3,0,32,0,6,17,1283,0
1,0,26,0,6,16,219,0
9,0,176,0,7,26,1283,0
15,0,388,0,8,39,219,0
22,0,187,0,5,21,1283,0
1,0,24,0,5,18,1283,0
12,0,168,0,6,20,1283,0
22,0,275,0,6,22,1283,0
1,0,8,0,6,9,1283,0
15,0,404,0,7,40,219,0
22,0,186,0,7,32,1283,0
1,0,22,0,5,13,1283,0
1,0,25,0,5,11,1283,0
1,0,4,0,5,9,219,0
4,0,55,0,6,14,1283,0
1,0,39,0,6,11,592,0
5,0,392,0,7,19,1283,0
1,0,4,0,4,5,219,0
3,0,73,0,5,10,1283,0
1,0,23,0,4,5,219,0
1,0,247,0,8,23,1283,0
1,0,15,0,5,10,1283,0
1,0,119,0,8,23,1283,0
1,0,16,0,5,10,1283,0
1,0,40,0,6,14,592,0
5,0,377,0,7,22,1283,0
1,0,18,0,5,9,592,0
8,0,74,0,5,12,1283,0
8,0,74,0,5,12,1283,0
5,0,63,0,5,12,1283,0
5,0,63,0,5,10,1283,0
17,0,138,0,5,14,1283,0
1,0,11,0,5,5,219,0
1,0,21,0,5,5,219,0
1,0,49,0,6,11,219,0
12,0,77,0,6,18,1283,0
1,0,17,0,5,10,1283,0
2,0,76,0,7,24,1283,0
7,0,64,0,6,15,1283,0
22,0,208,0,8,49,1283,0
1,0,34,0,5,9,2597,0
1,0,251,0,7,21,219,0
1,0,46,0,6,15,2597,0
1,0,64,0,6,15,2597,0
1,0,7,0,5,10,1283,0
16,0,116,0,4,6,2597,0
1,0,11,0,5,12,1283,0
1,0,94,0,8,42,1283,0
1,0,40,0,5,12,1283,0
1,0,60,0,3,4,263,0
2,0,48,0,4,6,263,0
16,0,101,0,5,11,1283,0
13,0,93,0,4,4,1283,0
3,0,16,0,1,1,263,0
1,0,17,0,5,12,1283,0
1,0,4,0,4,5,219,0
1,0,4,0,3,5,219,0
1,0,17,0,4,9,1283,0
1,0,4,0,3,4,343,0
1,0,17,0,4,9,1283,0
1,0,4,0,3,4,343,0
12,0,109,0,4,19,1464,0
1,0,45,0,3,12,2597,0
1,0,7,0,5,17,1283,0
1,0,7,0,4,9,1283,0
1,0,6,0,4,9,1283,0
1,0,28,0,4,10,219,0
5,0,44,0,4,9,1283,0
17,0,64,0,4,15,219,0
1,0,35,0,4,12,1283,0
3,0,31,0,4,19,1283,0
13,0,72,0,3,9,263,0
33,0,154,0,4,12,1283,0
6,0,41,0,4,12,219,0
116,0,524,0,5,21,1464,0
1,0,34,0,3,10,1283,0
6,0,85,0,2,2,592,0
19,0,84,0,5,14,343,0
2,0,35,0,3,7,1283,0
1,0,41,0,3,8,1283,0
18,0,164,0,6,21,1464,0
27,0,142,0,6,33,1283,0
1,0,47,0,3,7,1283,0
20,0,121,0,5,13,1283,0
21,0,102,0,3,8,263,0
23,0,105,0,4,10,1283,0
1,0,8,0,4,10,1283,0
13,0,81,0,4,9,343,0
1,0,63,0,4,12,1283,0
33,0,166,0,7,24,1283,0
1,0,8,0,5,11,1283,0
1,0,20,0,2,6,1283,0
20,0,91,0,6,22,1283,0
1,0,34,0,2,6,1283,0
10,0,62,0,4,10,1283,0
1,0,5,0,1,1,2597,0
1,0,6,0,1,5,1283,0
5,0,35,0,4,9,1283,0
1,0,64,0,3,9,1283,0
1,0,9,0,4,9,1283,0
21,0,90,0,1,5,1283,0
16,0,123,0,5,16,1283,0
1,0,8,0,2,8,1283,0
1,0,6,0,1,5,1283,0
1,0,19,0,4,10,1283,0
1,0,21,0,6,13,1283,0
1,0,13,0,5,10,1283,0
1,0,9,0,2,8,1283,0
1,0,12,0,4,13,1283,0
1,0,10,0,3,9,1283,0
21,0,156,0,5,19,1283,0
2,0,23,0,5,15,1283,0
1,0,24,0,4,5,1283,0
1,0,6,0,3,4,1283,0
1,0,4,0,1,1,2597,0
25,0,140,0,6,26,1283,0
9,0,80,0,1,5,1283,0
2,0,33,0,3,4,1283,0
2,0,37,0,3,7,2597,0
2,0,29,0,3,4,1283,0
112,0,478,0,5,15,1283,0
1,0,17,0,3,7,1283,0
34,0,163,0,4,12,1283,0
7,0,39,0,5,12,1464,0
9,0,41,0,4,12,1464,0
8,0,38,0,4,11,1464,0
1,0,8,0,2,6,1464,0
6,0,58,0,3,7,1464,0
1,0,11,0,1,5,1283,0
33,0,433,0,7,34,1283,0
1,0,32,0,2,6,1283,0
6,0,88,0,2,8,1283,0
1,0,7,0,2,6,1283,0
2,0,96,0,4,9,1283,0
1,0,4,0,1,5,1283,0
1,0,13,0,1,2,1283,0
6,0,54,0,1,2,1283,0
1,0,26,0,2,7,592,0
10,0,146,0,5,6,263,0
1,0,13,0,1,2,2597,0
5,0,58,0,2,4,2597,0
1,0,45,0,4,8,343,1
216,0,1289,0,7,86,1283,1
2,0,23,0,1,1,2597,0
420,0,1708,0,7,64,1283,0
1,0,4,0,3,4,343,0
1,0,6,0,3,4,343,0
1,0,17,0,6,23,263,0
8,0,111,0,7,28,2597,0
2,0,25,0,1,4,2597,1
2,0,83,0,2,3,592,0
9,0,61,0,1,1,592,0
1,0,31,0,4,10,263,0
13,0,213,0,6,25,343,0
1,0,7,0,1,1,592,0
9,0,60,0,4,5,263,0
9,0,60,0,1,1,592,0
1,0,5,0,2,2,1283,0
15,0,152,0,7,38,1283,1
2,0,71,0,4,13,263,0
20,0,131,0,4,9,219,0
1,0,8,0,3,5,343,0
5,0,153,0,6,12,1464,0
19,0,88,0,1,2,423,0
1,0,40,0,2,2,263,0
14,0,149,0,6,29,1283,0
5,0,48,0,4,9,1283,0
34,0,141,0,4,10,1283,0
36,0,157,0,7,27,1283,0
6,0,88,0,6,9,219,0
6,0,73,0,1,1,592,0
6,0,73,0,1,1,592,0
47,0,270,0,7,30,263,0
10,0,49,0,5,18,592,0
45,0,160,0,6,28,1283,0
2,0,46,0,4,15,1283,0
12,0,57,0,3,9,1283,0
36,0,145,0,3,9,1283,0
1,0,27,0,4,9,343,0
3,0,36,0,5,12,1283,0
1,0,20,0,4,10,1283,0
1,0,20,0,4,10,1283,0
3,0,35,0,4,10,1283,0
3,0,31,0,4,10,1283,0
1,0,20,0,4,11,1283,0
1,0,522,0,6,21,1283,0
1,0,11,0,3,6,343,0
1,0,25,0,3,6,343,0
1,0,11,0,4,9,1283,0
1,0,19,0,4,9,1283,0
1,0,18,0,3,7,1283,0
25,0,165,0,7,35,1283,0
13,0,227,0,2,6,1283,0
62,0,569,0,7,70,1283,0
15,0,236,0,3,7,1283,0
5,0,87,0,5,12,1283,0
1,0,17,0,3,7,1283,0
1,0,5,0,1,5,1283,0
8,0,73,0,6,16,1283,0
3,0,98,0,6,21,2597,0
4,0,81,0,3,7,1283,0
1,0,17,0,5,11,1283,0
26,0,243,0,6,31,1283,0
4,0,148,0,6,21,1283,0
8,0,204,0,5,20,1283,0
6,0,145,0,5,20,1283,0
8,0,131,0,5,16,1283,0
6,0,136,0,6,20,1283,0
1,0,26,0,3,7,1283,0
1,0,56,0,6,27,1283,0
1,0,80,0,5,17,1283,0
16,0,149,0,5,12,1283,0
17,0,161,0,5,11,1283,0
1,0,28,0,1,5,1283,0
46,0,163,0,1,5,1283,0
1,0,25,0,1,5,1283,0
88,0,244,0,3,7,1283,0
5,0,60,0,3,5,1464,0
5,0,61,0,5,15,1464,0
6,0,32,0,1,2,2597,0
1,0,7,0,1,2,1283,0
1,0,7,0,1,2,1283,0
1,0,5,0,1,2,1283,0
1,0,12,0,1,2,1283,0
5,0,92,0,2,3,1283,0
1,0,13,0,3,6,1283,0
14,0,110,0,7,27,1283,0
14,0,105,0,6,20,1283,0
1,0,4,0,1,2,2597,0
1,0,17,0,1,2,2597,0
1,0,4,0,1,2,2597,0
1,0,4,0,1,2,2597,0
1,0,27,0,2,4,1283,0
9,0,216,0,5,13,1283,0
66,0,558,0,5,16,1283,0
2,0,123,0,1,1,127,0
1,0,43,0,7,12,1283,0
1,0,54,0,6,8,343,0
1,0,10,0,1,1,2597,0
1,0,80,0,6,8,343,0
1,0,10,0,1,1,2597,0
2,0,87,0,2,2,127,0
3,0,126,0,2,2,127,0
2,0,54,0,1,1,592,1
2,0,34,0,1,1,592,0
1,0,11,0,1,1,592,0
4,0,50,0,1,1,592,0
1,0,6,0,1,1,592,0
1,0,22,0,1,1,592,0
1,0,18,0,1,1,2597,0
2,0,113,0,4,7,2597,0
1,0,47,0,4,6,2597,0
1,0,68,0,6,14,1283,1
1,0,27,0,4,5,1283,0
1,0,146,0,6,13,1464,0
1,0,15,0,1,1,592,0
7,0,71,0,1,1,592,0
10,0,84,0,4,5,263,1
6,0,72,0,4,5,263,0
17,0,99,0,6,14,1283,0
1,0,30,0,3,3,263,0
32,0,301,0,7,18,31,1
7,0,35,0,2,5,2597,0
1,0,22,0,2,3,263,0
1,0,55,0,2,3,263,0
1,0,4,0,1,1,2597,0
1,0,16,0,1,1,2597,0
1,0,36,0,5,13,263,0
57,0,366,0,7,37,1464,1
1,0,23,0,2,3,2597,0
31,0,187,0,8,21,1283,0
8,0,75,0,4,9,1283,0
214,0,1083,0,7,114,1283,0
1,0,29,0,5,12,1283,0
34,0,278,0,6,32,1283,0
1,0,4,0,1,5,1283,0
2,0,47,0,3,7,1283,0
3,0,188,0,6,19,2597,0
32,0,256,0,8,40,263,0
2,0,110,0,5,15,343,0
14,0,185,0,4,9,343,0
2,0,40,0,1,1,2597,0
2,0,108,0,2,2,1464,0
5,0,125,0,4,9,127,0
3,0,51,0,1,1,2597,0
1,0,62,0,5,17,127,0
1,0,54,0,3,4,1464,0
150,0,692,0,8,82,219,0
1,0,8,0,1,1,2597,0
6,0,61,0,6,19,1464,0
5,0,41,0,2,2,592,0
1,0,7,0,1,1,2597,0
2,0,23,0,7,11,219,0
4,0,57,0,4,10,263,0
3,0,80,0,1,1,2597,0
1,0,5,0,1,1,1464,0
3,0,134,0,3,5,1283,0
14,0,117,0,4,9,127,0
2,0,93,0,5,6,1283,0
1,0,12,0,2,2,592,0
9,0,63,0,1,1,592,0
19,0,165,0,2,3,263,0
2,0,44,0,1,5,2597,0
1,0,22,0,2,2,592,0
2,0,21,0,2,3,263,0
3,0,204,0,1,1,2597,0
37,0,419,0,4,13,2597,0
165,0,867,0,8,60,1464,1
37,0,214,0,2,10,592,1
1,0,14,0,1,1,2597,0
1,0,13,0,3,6,343,0
43,0,394,0,7,35,1464,1
1,0,18,0,5,11,1464,0
1,0,32,0,7,14,1464,0
7,0,84,0,3,4,592,0
22,0,137,0,2,2,592,0
22,0,132,0,2,3,2597,0
43,0,202,0,2,2,592,0
8,0,63,0,2,2,592,0
12,0,102,0,2,2,592,0
25,0,161,0,2,3,592,0
34,0,152,0,2,2,592,0
12,0,104,0,2,2,592,0
21,0,127,0,2,4,592,0
23,0,289,0,3,4,343,0
1,0,16,0,5,5,343,0
1,0,17,0,3,3,343,0
1,0,19,0,3,3,343,0
1,0,22,0,3,3,343,0
1,0,5,0,3,3,343,0
1,0,5,0,3,3,343,0
3,0,20,0,3,3,343,0
1,0,68,0,3,3,343,0
1,0,8,0,3,3,343,0
1,0,5,0,1,1,592,0
1,0,6,0,1,1,592,0
2,0,29,0,3,4,2597,0
7,0,85,0,3,4,2597,0
1,0,51,0,4,7,2597,0
13,0,87,0,2,4,343,1
1,0,10,0,1,1,2597,0
15,0,93,0,2,5,343,0
1,0,4,0,1,1,2597,0
28,0,210,0,5,18,592,0
1,0,12,0,1,1,2597,0
1,0,5,0,1,1,2597,0
2,0,20,0,2,3,343,0
1,0,13,0,2,3,263,0
33,0,180,0,4,4,1283,0
3,0,20,0,1,1,2597,0
4,0,16,0,1,1,2597,0
1,0,20,0,1,1,2597,0
1,0,26,0,1,1,2597,0
1,0,9,0,1,1,2597,0
1,0,42,0,1,1,2597,0
5,0,30,0,3,4,2597,0
1,0,36,0,2,3,592,0
1,0,18,0,2,2,592,0
1,0,18,0,1,1,1464,0
1,0,5,0,3,4,2597,0
1,0,5,0,2,2,592,0
39,0,287,0,8,21,592,1
1,0,85,0,1,2,592,0
4,0,36,0,1,1,2597,0
9,0,62,0,1,1,2597,0
11,0,31,0,1,1,2597,0
1,0,17,0,1,1,2597,0
1,0,18,0,5,5,1283,0
12,0,94,0,7,15,263,0
13,0,78,0,2,6,2597,0
29,0,144,0,4,13,1464,0
1,0,6,0,4,4,263,0
1,0,30,0,5,19,263,0
1,0,28,0,6,23,1283,0
1,0,12,0,3,7,343,0
1,0,22,0,5,29,343,0
1,0,15,0,3,6,343,0
1,0,31,0,5,20,219,0
1,0,11,0,3,6,343,0
1,0,15,0,3,6,343,0
1,0,12,0,4,8,219,0
1,0,11,0,4,6,1464,0
1,0,6,0,1,1,2597,0
1,0,12,0,3,5,343,0
1,0,4,0,3,4,343,0
1,0,4,0,1,1,2597,0
1,0,6,0,1,1,2597,0
1,0,11,0,4,6,1464,0
3,0,23,0,1,1,2597,0
5,0,41,0,1,1,2597,0
1,0,30,0,1,1,423,0
1,0,111,0,2,2,423,0
18,0,65,0,2,2,592,0
1,0,7,0,3,3,1464,0
5,0,30,0,1,1,1283,0
2,0,17,0,1,1,592,0
9,0,88,0,1,1,592,0
9,0,64,0,1,1,592,0
1,0,6,0,1,1,592,0
1,0,10,0,1,1,592,0
9,0,81,0,1,1,592,0
9,0,117,0,1,1,592,0
9,0,69,0,1,1,592,0
6,0,79,0,1,1,592,0
1,0,4,0,1,1,592,0
4,0,28,0,1,5,1283,0
6,0,24,0,2,2,1464,0
4,0,9,0,2,3,592,0
11,0,80,0,1,1,2597,0
9,0,59,0,1,1,2597,0
2,0,22,0,1,1,2597,0
7,0,35,0,1,1,2597,0
1,0,10,0,2,2,1464,0
1,0,13,0,1,1,2597,0
3,0,36,0,1,1,2597,0
5,0,50,0,1,1,2597,0
1,0,4,0,1,5,1283,0
7,0,66,0,1,1,2597,0
7,0,25,0,3,4,2597,0
9,0,57,0,1,1,2597,0
1,0,16,0,1,2,592,0
1,0,6,0,2,3,1464,0
9,0,45,0,4,5,1464,0
13,0,113,0,6,30,1464,0
18,0,124,0,6,17,1464,0
1,0,7,0,2,3,1464,0
32,0,173,0,2,3,1464,0
1,0,6,0,2,3,1464,0
1,0,7,0,4,4,1464,0
9,0,35,0,3,3,263,0
15,0,103,0,6,12,1283,1
1,0,11,0,2,3,1464,0
1,0,14,0,4,4,1464,0
1,0,30,0,3,4,263,0
8,0,56,0,1,1,2597,0
9,0,113,0,3,5,1464,0
1,0,16,0,1,1,2597,0
8,0,108,0,3,5,1464,0
1,0,4,0,1,1,2597,0
1,0,33,0,1,1,2597,0
1,0,13,0,1,1,2597,0
4,0,27,0,1,1,2597,0
1,0,6,0,1,1,2597,0
17,0,141,0,1,1,2597,0
1,0,26,0,1,1,2597,0
1,0,18,0,1,1,2597,0
30,0,193,0,1,1,2597,0
1,0,10,0,2,2,1283,0
3,0,46,0,2,2,1283,0
1,0,10,0,2,2,1283,0
1,0,40,0,2,2,1283,0
1,0,10,0,2,2,1283,0
1,0,37,0,2,2,1283,0
1,0,10,0,1,1,592,0
1,0,50,0,1,1,592,0
1,0,10,0,1,1,592,0
10,0,53,0,1,1,592,0
1,0,13,0,1,1,592,0
1,0,17,0,1,1,592,0
22,0,115,0,1,1,592,0
26,0,120,0,1,1,592,0
1,0,13,0,1,1,592,0
19,0,95,0,1,1,592,0
1,0,9,0,1,1,592,0
8,0,90,0,1,1,592,1
1,0,7,0,1,1,592,0
8,0,54,0,1,1,592,0
1,0,18,0,2,2,263,0
1,0,13,0,4,6,343,0
1,0,72,0,4,7,343,0
1,0,14,0,5,9,219,0
1,0,81,0,5,9,219,0
1,0,13,0,1,1,2597,0
10,0,55,0,1,3,2597,0
3,0,27,0,2,5,592,0
4,0,39,0,2,5,592,0
4,0,40,0,2,5,592,0
5,0,75,0,2,3,592,0
27,0,62,0,1,1,2597,0
6,0,94,0,4,5,1283,0
1,0,17,0,1,1,2597,0
1,0,16,0,1,1,2597,0
25,0,93,0,5,10,263,0
15,0,89,0,1,3,2597,0
50,0,269,0,7,16,592,1
1,0,9,0,2,3,2597,0
3,0,43,0,3,5,1283,0
1,0,10,0,3,3,1283,0
9,0,68,0,6,10,1283,0
1,0,9,0,3,5,1283,0
1,0,30,0,3,5,1283,0
1,0,13,0,1,1,1464,0
1,0,6,0,3,4,343,0
1,0,6,0,3,4,343,0
1,0,8,0,3,4,343,0
1,0,7,0,3,4,343,0
1,0,26,0,3,6,343,0
1,0,4,0,3,4,343,0
1,0,9,0,1,2,2597,1
1,0,6,0,3,4,343,0
1,0,6,0,3,4,343,0
1,0,12,0,3,4,343,0
1,0,6,0,3,4,343,0
1,0,12,0,3,4,343,0
1,0,15,0,3,5,343,0
1,0,6,0,3,4,343,0
1,0,11,0,1,1,592,0
5,0,77,0,1,1,592,0
1,0,15,0,1,1,592,0
17,0,120,0,4,6,2597,0
9,0,60,0,1,1,592,0
8,0,53,0,4,11,343,0
11,0,64,0,1,1,423,0
1,0,10,0,5,11,1464,0
9,0,117,0,6,14,1283,0
1,0,10,0,1,1,2597,0
5,0,39,0,1,1,2597,0
1,0,42,0,1,1,2597,0
1,0,45,0,1,1,2597,0
2,0,15,0,1,1,592,0
48,0,183,0,1,1,2597,0
1,0,15,0,1,1,592,0
1,0,83,0,4,6,2597,0
1,0,8,0,3,3,263,0
1,0,23,0,3,3,263,0
1,0,12,0,1,1,2597,0
14,0,55,0,1,1,2597,0
3,0,25,0,1,1,2597,0
1,0,11,0,1,1,2597,0
1,0,46,0,1,1,2597,0
1,0,11,0,1,1,2597,0
1,0,63,0,1,1,2597,0
37,0,274,0,1,3,2597,1
7,0,72,0,2,5,423,0
1,0,24,0,1,1,2597,0
6,0,45,0,1,1,2597,0
1,0,7,0,5,14,263,0
3,0,11,0,3,5,1283,1
2,0,13,0,3,4,1283,0
1,0,24,0,5,6,343,0
1,0,23,0,2,2,263,0
1,0,36,0,2,4,1464,0
1,0,10,0,2,4,2597,0
10,0,82,0,2,5,592,0
20,0,116,0,3,6,2597,0
5,0,50,0,1,1,2597,0
1,0,38,0,2,4,2597,0
1,0,16,0,1,1,592,0
1,0,76,0,1,1,592,0
1,0,8,0,1,1,592,0
3,0,51,0,1,1,592,0
6,0,34,0,1,1,592,0
1,0,10,0,1,1,592,0
1,0,37,0,1,1,592,0
1,0,26,0,1,1,592,0
9,0,58,0,1,1,592,0
1,0,5,0,1,1,592,0
8,0,55,0,3,4,263,0
1,0,21,0,3,4,1283,0
5,0,31,0,3,3,263,0
2,0,37,0,4,5,592,0
9,0,53,0,4,9,592,0
23,0,187,0,2,3,592,0
8,0,52,0,2,4,592,0
22,0,131,0,2,4,592,0
1,0,6,0,1,1,2597,0
1,0,4,0,1,1,2597,0
1,0,5,0,1,1,2597,0
1,0,5,0,1,1,2597,0
4,0,33,0,1,1,2597,0
1,0,6,0,1,1,2597,0
1,0,24,0,1,1,1464,0
1,0,16,0,1,1,1464,0
