Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
0,47,1,125,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,9,9,2,1,8,11,0.666667,0.379747,30,16,2,1,0.379747,30,2,2,0,0,1,49,79,10,4,4,0,3,0,2,0,22,20,0,21,1,49,79,10,4,4,0,3,0,2,0,22,20,0,21,1,3.0,2.0,0.0,11.0,15.0,1.0,2.0,10.0,2.0,0.875,132.0,0.0,2.0,0.9,0.555555556,1.0,3.0,41.66666667,1.0,0.6667,0
0,37,1,82,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,7,10,1,1,10,12,0.5,0.219512,9,4,1,1,0.219512,9,2,2,0,0,1,32,46,6,4,0,0,2,0,1,0,21,17,0,20,1,32,46,6,4,0,0,2,0,1,0,21,17,0,20,1,2.0,2.0,0.0,12.0,19.0,1.0,1.0,11.0,1.0,2.0,89.0,0.0,0.0,0.947368421,0.625,1.0,1.0,43.5,1.0,0.5,0
0,37,1,73,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,5,6,1,1,6,8,0.5,0.424242,14,7,1,1,0.424242,14,2,2,0,0,1,19,37,6,4,0,0,2,0,1,0,21,12,0,20,1,19,37,6,4,0,0,2,0,1,0,21,12,0,20,1,2.0,2.0,0.0,8.0,8.0,1.0,1.0,7.0,1.0,2.0,50.0,0.0,0.0,0.947368421,0.625,1.0,1.0,24.0,1.0,0.5,0
0,44,1,232,2,0.12854,1,7,1,0.137566,0.174603,26,22,1,2,2,28,13,3,3,21,27,0.5,0.230769,39,17,1,1,0.230769,39,2,2,0,0,1,130,189,13,5,7,1,6,6,1,0,25,56,6,20,1,130,189,13,5,7,1,6,6,1,0,25,56,6,20,1,6.0,2.0,0.0,17.0,38.0,15.0,3.0,14.0,1.0,1.114285714,283.0,0.0,0.0,0.782608696,0.611111111,0.0,0.0,45.0,1.0,0.8333,0
0,37,1,44,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,3,3,1,3,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,6,8,7,5,1,1,2,1,1,0,21,2,1,20,1,6,8,7,5,1,1,2,1,1,0,21,2,1,20,1,2.0,2.0,0.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,10.0,0.0,0.0,0.947368421,0.75,0.0,0.0,3.5,1.0,0.5,0
0,37,1,54,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,7,1,3,5,7,0.0,0.0,0,0,0,2,0.0,0,2,3,0,0,2,15,18,127,4,1,0,2,1,1,0,21,6,121,20,1,15,18,127,4,1,0,2,1,1,0,21,6,121,20,1,2.0,2.0,0.0,9.0,7.0,1.0,1.0,8.0,1.0,1.0,28.0,0.0,0.0,0.947368421,0.625,1.0,1.0,12.5,1.0,0.5,0
0,37,1,50,2,0.0,0,0,0,0.0,0.0,0,0,0,1,1,3,5,2,2,3,5,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,12,14,7,5,1,1,2,1,1,0,21,4,1,20,1,12,14,7,5,1,1,2,1,1,0,21,4,1,20,1,2.0,2.0,0.0,8.0,5.0,1.0,2.0,6.0,1.0,1.0,19.0,0.0,0.0,0.947368421,0.666666667,0.0,0.0,8.0,1.0,0.5,0
0,37,1,52,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,5,1,1,4,6,0.0,0.0,0,0,0,2,0.0,0,2,2,0,0,1,15,16,6,4,0,0,2,0,1,0,21,8,0,20,1,15,16,6,4,0,0,2,0,1,0,21,8,0,20,1,2.0,2.0,0.0,7.0,6.0,1.0,1.0,6.0,1.0,2.0,28.0,0.0,0.0,0.947368421,0.625,1.0,1.0,13.0,1.0,0.5,0
0,36,1,49,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,4,2,2,3,5,0.0,0.0769231,1,0,0,3,0.0769231,1,2,2,0,0,1,12,14,7,4,1,0,2,0,2,0,21,5,0,21,1,12,14,7,4,1,0,2,0,2,0,21,5,0,21,1,2.0,2.0,0.0,7.0,5.0,1.0,2.0,5.0,2.0,1.0,22.0,0.0,0.0,0.947368421,0.625,1.0,1.0,9.5,1.0,0.5,0
0,36,1,108,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,14,8,1,1,6,8,0.0,0.184615,12,0,0,3,0.184615,12,2,3,0,0,2,53,73,126,4,0,0,2,0,2,0,21,29,120,21,1,53,73,126,4,0,0,2,0,2,0,21,29,120,21,1,2.0,2.0,0.0,10.0,9.0,1.0,1.0,9.0,2.0,2.0,107.0,0.0,0.0,0.947368421,0.625,2.0,2.0,52.5,1.0,0.5,0
0,42,1,60,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,5,1,1,4,6,0.5,0.25,5,5,1,1,0.25,5,2,2,0,0,1,15,19,6,4,0,0,2,0,1,0,21,7,0,20,1,15,19,6,4,0,0,2,0,1,0,21,7,0,20,1,2.0,2.0,0.0,7.0,6.0,1.0,1.0,6.0,1.0,2.0,36.0,0.0,0.0,0.947368421,0.625,1.0,1.0,17.0,1.0,0.5,0
0,37,1,54,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,5,1,1,5,7,0.0,0.2,3,0,0,2,0.2,3,2,2,0,0,1,12,18,6,4,0,0,2,0,1,0,21,5,0,20,1,12,18,6,4,0,0,2,0,1,0,21,5,0,20,1,2.0,2.0,0.0,7.0,7.0,1.0,1.0,6.0,1.0,2.0,30.0,0.0,0.0,0.947368421,0.625,1.0,1.0,14.0,1.0,0.5,0
0,39,1,153,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,16,11,1,1,12,14,0.0,0.242424,24,0,0,2,0.242424,24,2,2,0,0,1,75,115,6,4,0,0,2,0,1,0,21,52,0,20,1,75,115,6,4,0,0,2,0,1,0,21,52,0,20,1,2.0,2.0,0.0,12.0,22.0,1.0,1.0,11.0,1.0,2.0,186.0,0.0,0.0,0.947368421,0.625,1.0,2.0,92.0,1.0,0.5,0
0,39,1,127,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,10,7,8,8,6,12,0.666667,0.425,34,29,4,2,0.425,34,2,3,0,0,2,46,89,9,7,3,3,6,0,5,0,25,21,0,24,1,46,89,9,7,3,3,6,0,5,0,25,21,0,24,1,6.0,2.0,0.0,16.0,14.0,3.0,8.0,8.0,5.0,0.666666667,93.0,1.0,0.0,0.782608696,0.444444444,0.0,0.0,14.0,1.0,0.8333,0
0,37,1,122,2,0.0,0,0,0,0.0,0.0,0,0,1,5,3,13,9,1,1,10,13,0.5,0.394737,30,22,1,1,0.394737,30,2,2,0,0,1,46,86,7,4,1,0,3,1,1,0,22,25,1,20,1,46,86,7,4,1,0,3,1,1,0,22,25,1,20,1,3.0,2.0,0.0,11.0,13.0,3.0,1.0,10.0,1.0,1.0,102.0,0.0,0.0,0.9,0.444444444,1.0,1.0,32.66666667,6.0,2.3333,0
0,37,1,120,2,0.174342,1,5,1,0.130952,0.151515,11,10,1,5,3,21,9,1,5,16,21,0.0,0.0140845,1,0,0,2,0.0140845,1,2,3,0,0,2,70,84,128,4,2,0,5,2,1,0,24,42,122,20,1,70,84,128,4,2,0,5,2,1,0,24,42,122,20,1,5.0,2.0,0.0,11.0,33.0,6.0,1.0,10.0,1.0,0.625,204.0,0.0,0.0,0.818181818,0.433333333,1.0,1.0,39.4,1.0,0.8,0
0,41,1,90,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,5,7,2,2,7,9,1.0,0.510204,25,19,2,0,0.510204,25,2,2,0,0,1,24,50,7,4,1,0,2,1,1,0,21,8,1,20,1,24,50,7,4,1,0,2,1,1,0,21,8,1,20,1,2.0,2.0,0.0,10.0,9.0,1.0,2.0,8.0,1.0,2.0,40.0,0.0,0.0,0.947368421,0.6,1.0,2.0,18.5,1.0,0.5,0
0,40,1,99,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,12,8,1,2,5,7,0.5,0.113208,6,3,1,1,0.113208,6,2,3,0,0,2,47,60,127,4,1,0,2,1,1,0,21,26,121,20,1,47,60,127,4,1,0,2,1,1,0,21,26,121,20,1,2.0,2.0,0.0,10.0,7.0,1.0,1.0,9.0,1.0,1.0,80.0,0.0,0.0,0.947368421,0.625,1.0,1.0,38.5,1.0,0.5,0
0,49,1,104,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,4,2,2,8,15,0.833333,0.516667,31,31,5,1,0.516667,31,2,3,0,0,1,29,56,12,25,0,2,7,0,5,1,59,9,2,43,7,29,56,12,25,0,2,7,0,5,1,59,9,2,43,7,7.0,2.0,0.0,6.0,18.0,21.0,2.0,4.0,5.0,2.0,63.0,0.0,0.0,0.888888889,0.4,0.0,0.0,8.0,2.0,1.0,0
0,84,1,352,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,38,3,7,10,0,24,0.695652,0.620939,172,157,16,7,0.613475,173,0,0,0,0,0,105,265,6,6,6,6,24,0,22,2,24,39,0,22,2,109,269,6,6,6,6,25,0,23,2,25,39,0,23,2,26.0,1.0,0.0,10.0,38.0,311.0,7.0,3.0,23.0,0.873333333,177.0,1.0,1.0,0.0,0.16,0.0,0.0,5.576923077,3.0,1.1923,0
0,48,1,207,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,17,11,5,7,12,16,0.75,0.354839,55,35,3,1,0.354839,55,0,0,0,0,0,100,160,3,1,3,1,4,0,3,0,4,42,0,3,0,100,160,3,1,3,1,4,0,3,0,4,42,0,3,0,4.0,1.0,0.0,14.0,21.0,0.0,5.0,11.0,3.0,0.555555556,298.0,0.333333333,2.0,0.0,0.357142857,0.0,0.0,72.75,2.0,1.0,0
0,52,1,123,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,13,2,35,21,1,11,0.363636,0.342105,26,26,4,7,0.342105,26,0,0,0,0,0,50,72,1,0,1,0,10,0,10,0,10,27,0,10,0,50,72,1,0,1,0,10,0,10,0,10,27,0,10,0,11.0,1.0,0.0,39.0,25.0,0.0,38.0,2.0,11.0,0.0,135.0,1.0,0.0,0.0,0.484848485,0.0,0.0,11.18181818,2.0,1.1818,0
0,49,1,123,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,10,0,5,6,0,5,0.5,0.544118,37,29,3,3,0.545455,42,0,0,0,0,0,31,71,2,0,2,0,5,0,5,1,5,11,0,5,1,35,75,2,0,2,0,6,0,6,1,6,12,0,6,1,7.0,1.0,0.0,5.0,12.0,13.0,5.0,0.0,6.0,0.5,64.0,1.0,0.0,0.0,0.166666667,0.0,0.0,7.857142857,4.0,1.5714,0
0,36,1,38,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,2,0,1,2,0.0,0.0,0,0,0,2,0.0,0,1,1,0,0,1,3,3,2,5,0,0,1,0,1,0,16,1,0,12,2,3,3,2,5,0,0,1,0,1,0,16,1,0,12,2,1.0,4.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0
0,47,1,105,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,10,0,1,1,0,4,0.6,0.280702,16,14,3,2,0.280702,16,0,0,0,0,0,41,59,4,0,4,0,4,0,4,0,4,22,0,4,0,41,59,4,0,4,0,4,0,4,0,4,22,0,4,0,4.0,3.0,0.0,1.0,8.0,4.0,1.0,0.0,4.0,1.0,83.0,0.0,0.0,0.857142857,0.35,2.0,2.0,18.75,1.0,0.75,0
1,47,1,54,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,6,0,1,3,0,6,0.142857,0.5,8,8,1,6,0.5,8,0,0,1,1,0,8,8,0,3,0,3,6,0,6,0,6,0,0,6,0,8,8,0,3,0,3,6,0,6,0,6,0,0,6,0,6.0,1.0,0.0,1.0,6.0,15.0,1.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
0,48,1,176,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,22,1,53,71,3,18,0.416667,0.406504,50,47,5,7,0.406504,50,0,0,3,3,0,73,129,2,5,2,5,15,0,11,2,15,31,0,11,2,73,129,2,5,2,5,15,0,11,2,15,31,0,11,2,15.0,3.0,3.0,53.0,23.0,43.0,53.0,1.0,11.0,0.5,154.0,0.0,1.0,0.566666667,0.577777778,1.0,2.0,9.133333333,3.0,1.3333,1
0,91,1,1070,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,134,19,45,34,50,103,0.717391,0.41939,385,324,33,13,0.418024,385,1,1,0,0,1,533,977,17,10,17,10,53,5,45,9,53,272,5,45,9,536,980,17,10,17,10,54,5,46,9,54,273,5,46,9,54.0,1.0,0.0,59.0,139.0,1019.0,45.0,21.0,45.0,0.785793563,1472.0,0.117647059,5.0,0.0,0.134433962,0.0,0.0,25.94444444,33.0,1.6296,0
0,40,1,46,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,17,35,0,1,0.5,0.3,3,3,1,1,0.3,3,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,1,0,1,0,7,7,0,0,0,0,1,0,1,0,1,1,0,1,0,1.0,4.0,0.0,17.0,2.0,0.0,17.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0
0,5,1,123,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,17,1,2,57,4,16,0.0,0.230769,24,22,0,1,0.230769,24,0,0,0,0,0,80,119,5,0,5,0,12,0,0,0,12,43,0,0,0,80,119,5,0,5,0,12,0,0,0,12,43,0,0,0,12.0,1.0,0.0,3.0,25.0,0.0,2.0,1.0,0.0,0.436363636,212.0,1.0,0.0,0.0,0.395833333,0.0,0.0,16.25,3.0,1.3333,0
0,62,1,226,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,92,6,0,0,5,91,0.0352941,0.146199,25,21,3,82,0.146199,25,1,1,0,0,1,146,165,3,3,0,0,86,0,84,0,96,101,0,91,0,146,165,3,3,0,0,86,0,84,0,96,101,0,91,0,86.0,2.0,0.0,8.0,95.0,3655.0,0.0,8.0,84.0,2.0,686.0,0.0,0.0,0.105263158,0.05620155,0.0,0.0,6.976744186,3.0,1.0233,0
0,51,1,201,2,0.0,0,0,0,0.0,0.0,0,0,2,5,3,31,9,8,10,10,18,0.25,0.110345,16,15,1,3,0.110345,16,1,1,0,0,1,129,151,131,1,11,1,8,0,3,0,8,62,120,3,0,129,151,131,1,11,1,8,0,3,0,8,62,120,3,0,8.0,1.0,0.0,15.0,32.0,0.0,8.0,9.0,3.0,0.766233766,351.0,0.0,1.0,0.0,0.375,0.0,0.0,41.5,1.0,0.375,0
0,111,1,878,2,0.0,0,0,0,0.0,0.0,0,0,1,6,3,108,15,5,11,30,48,0.9,0.433103,314,183,9,1,0.426052,314,0,0,0,0,0,411,753,7,0,7,0,18,1,9,0,18,238,1,9,0,423,768,8,1,8,1,21,1,12,0,21,241,1,12,0,19.0,1.0,0.0,19.0,72.0,91.0,6.0,15.0,9.0,0.708333333,1245.0,0.75,1.0,0.0,0.274853801,0.0,0.0,64.10526316,5.0,1.6316,0
1,52,1,67,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,2,0,0,2,0.333333,0.75,15,15,1,2,0.733333,22,0,0,1,2,0,5,6,0,1,0,1,2,0,2,0,2,0,0,2,0,8,16,0,1,0,1,3,0,3,0,3,0,0,3,0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
0,63,1,1228,2,0.0,0,0,0,0.0,0.0,0,0,5,10,4,176,18,34,51,44,96,0.769231,0.421053,424,309,30,9,0.411821,432,1,2,1,1,2,583,1117,12,23,12,23,52,2,38,6,52,333,2,38,6,617,1166,15,25,15,25,57,2,39,7,57,349,2,39,7,54.0,1.0,1.0,47.0,138.0,1259.0,37.0,18.0,38.0,0.938903863,1694.0,0.80952381,4.0,0.0,0.110987791,0.0,0.0,29.98148148,6.0,1.6296,0
1,44,1,81,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,7,0,4,3,0,7,0.875,0.736842,28,28,7,1,0.736842,28,0,0,1,36,0,10,38,0,0,0,0,7,0,7,0,7,0,0,7,0,10,38,0,0,0,0,7,0,7,0,7,0,0,7,0,7.0,1.0,0.0,36.0,7.0,21.0,36.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,1.0,1.0,0
0,71,1,306,2,0.47089,6,52,8,0.275424,0.444444,65,64,1,3,3,38,2,2,41,2,13,0.727273,0.378723,89,88,8,3,0.378723,89,1,1,0,0,1,146,236,8,10,6,5,11,3,10,1,26,97,3,21,3,146,236,8,10,6,5,11,3,10,1,26,97,3,21,3,11.0,4.0,0.0,4.0,24.0,23.0,2.0,2.0,10.0,0.533333333,504.0,0.333333333,1.0,0.764705882,0.272727273,2.0,4.0,44.27272727,14.0,3.2727,0
0,6,1,6714,2,0.482761,74,2791,351,0.438963,0.475113,2945,2940,3,15,15,3434,47,1,3,63,470,0.154762,0.0170057,107,68,13,71,0.0169895,107,1,2,0,0,2,6185,6703,182,2,25,2,407,4,83,0,407,5375,161,83,0,6191,6709,186,2,29,2,407,4,83,0,407,5375,161,83,0,407.0,1.0,0.0,47.0,494.0,0.0,1.0,47.0,83.0,0.722068966,23683.0,0.8,8.0,0.0,0.183865684,0.0,0.0,57.12776413,28.0,4.8894,0
1,4,1,253,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0,12,12,0,246,250,120,0,120,0,0,120,0,0,0,0,120,0,0,246,250,120,0,120,0,0,120,0,0,0,0,120,0,0,1.0,1.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,2.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,0
