Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,target
1,18,1,61,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,8,3,7,9,0,8,1.0,0.791667,38,38,9,0,0.791667,38,0,0,1,1,0,10,44,0,8,0,8,8,0,8,0,8,0,0,8,0,10,44,0,8,0,8,8,0,8,0,8,0,0,8,0,8.0,1.0,0.0,10.0,8.0,28.0,8.0,3.0,8.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
1,16,1,51,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,20,6,34,57,0,20,0.142857,0.45,18,18,3,18,0.45,18,1,1,1,1,1,22,36,0,20,0,14,20,0,20,0,26,0,0,26,0,22,36,0,20,0,14,20,0,20,0,26,0,0,26,0,20.0,1.0,0.0,37.0,20.0,190.0,32.0,6.0,20.0,2.0,20.0,0.0,0.0,0.0,0.3625,0.0,0.0,0.0,1.0,1.0,0
1,22,1,74,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,13,9,29,59,0,13,0.428571,0.711538,37,37,6,8,0.711538,37,0,0,1,17,0,15,53,0,2,0,2,13,0,13,1,13,0,0,13,1,15,53,0,2,0,2,13,0,13,1,13,0,0,13,1,13.0,1.0,0.0,28.0,13.0,78.0,24.0,9.0,13.0,2.0,13.0,0.0,0.0,0.0,0.185897436,0.0,0.0,0.0,1.0,1.0,0
0,124,1,3119,2,0.00852638,1,4,2,0.00801068,0.00981267,24,22,3,8,8,563,95,118,308,247,453,0.248619,0.170769,451,339,45,136,0.168398,454,1,1,0,0,1,2190,2941,46,55,46,55,206,1,180,20,206,1443,1,180,20,2242,2996,56,72,49,59,215,1,188,20,237,1465,1,210,24,205.0,1.0,0.0,154.0,583.0,20326.0,84.0,98.0,179.0,0.969309463,8095.0,0.97826087,7.0,0.0,0.068627451,0.0,0.0,38.26341463,20.0,2.122,1
1,8,1,10,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,7,9,0,1,0.0,0.0,0,0,0,2,0.0,0,0,0,5,36,0,3,3,0,0,0,0,1,0,1,1,1,0,0,1,1,3,3,0,0,0,0,1,0,1,1,1,0,0,1,1,1.0,1.0,0.0,6.0,1.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0,28,1,146,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,19,3,14,62,4,17,0.363636,0.427273,47,29,4,7,0.427273,47,0,0,0,0,0,63,119,7,7,7,7,13,0,10,4,13,24,0,10,4,63,119,7,7,7,7,13,0,10,4,13,24,0,10,4,15.0,1.0,0.0,16.0,29.0,81.0,14.0,3.0,11.0,0.836734694,149.0,1.0,2.0,0.0,0.193877551,0.0,0.0,8.466666667,2.0,1.2,0
0,31,1,1528,2,0.0200465,1,6,2,0.0146862,0.0191638,22,22,1,7,7,275,31,21,40,88,190,0.194444,0.160401,192,119,14,58,0.145833,196,0,0,0,0,0,1005,1338,29,45,29,45,102,0,71,7,102,635,0,71,7,1148,1498,42,58,42,58,129,0,98,7,129,693,0,98,7,103.0,1.0,0.0,47.0,260.0,4423.0,21.0,33.0,71.0,0.903313049,3559.0,1.0,6.0,0.0,0.098039216,1.0,1.0,33.27184466,26.0,2.5631,0
1,12,1,33,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,10,6,0,3,0.5,0.772727,17,17,2,2,0.772727,17,0,0,1,5,0,5,22,0,1,0,1,3,0,3,0,3,0,0,3,0,5,22,0,1,0,1,3,0,3,0,3,0,0,3,0,3.0,1.0,0.0,11.0,3.0,3.0,10.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0
0,8,1,24,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,5,3,0,3,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0,0,14,17,2,2,2,2,3,0,3,0,3,4,0,3,0,14,17,2,2,2,2,3,0,3,0,3,4,0,3,0,3.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,3.0,0.5,20.0,1.0,0.0,0.0,0.666666667,0.0,0.0,5.0,1.0,0.6667,0
0,18,1,95,2,0.284264,3,12,3,0.205128,0.242424,16,16,2,1,1,17,5,4,7,4,16,0.0769231,0.0571429,4,4,1,12,0.0571429,4,3,3,0,0,1,66,78,8,14,8,8,12,0,12,0,22,27,0,22,0,66,78,8,14,8,8,12,0,12,0,22,27,0,22,0,12.0,2.0,0.0,9.0,21.0,34.0,4.0,5.0,12.0,0.772727273,150.0,1.0,2.0,0.473684211,0.316666667,1.0,8.0,10.83333333,2.0,0.9167,0
0,57,1,412,2,0.185037,7,22,22,0.202247,0.225,72,72,1,5,3,47,16,0,0,32,39,0.5,0.0588235,20,16,1,1,0.0588235,20,0,0,0,0,0,320,356,0,1,0,1,7,0,1,0,7,185,0,1,0,320,356,0,1,0,1,7,0,1,0,7,185,0,1,0,8.0,1.0,0.0,29.0,103.0,28.0,0.0,29.0,2.0,2.0,1168.0,0.0,0.0,0.0,0.285714286,0.0,0.0,145.0,3.0,1.25,0
1,22,1,126,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,23,11,66,172,0,23,0.625,0.737864,76,76,15,9,0.737864,76,1,1,1,1,1,27,105,2,24,2,18,23,2,23,2,29,0,2,29,2,27,105,2,24,2,18,23,2,23,2,29,0,2,29,2,23.0,1.0,0.0,63.0,23.0,253.0,55.0,11.0,23.0,1.045454545,25.0,0.0,0.0,0.0,0.168478261,0.0,0.0,0.0,1.0,1.0,0
0,23,1,144,2,0.0,0,0,0,0.0,0.0,0,0,1,4,3,20,9,1,2,12,18,0.6,0.327731,39,32,3,2,0.327731,39,0,0,0,0,0,80,122,3,1,3,1,6,0,4,0,6,55,0,4,0,80,122,3,1,3,1,6,0,4,0,6,55,0,4,0,6.0,1.0,0.0,10.0,47.0,7.0,1.0,9.0,4.0,0.466666667,258.0,1.0,0.0,0.0,0.416666667,0.0,0.0,41.5,5.0,2.1667,0
0,13,1,65,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,13,0,39,67,0,9,0.1,0.0925926,5,4,1,9,0.0925926,5,0,0,0,0,0,49,53,4,2,4,2,9,0,9,0,9,22,0,9,0,49,53,4,2,4,2,9,0,9,0,9,22,0,9,0,9.0,1.0,0.0,41.0,17.0,6.0,41.0,0.0,9.0,0.59375,148.0,0.75,0.0,0.0,0.407407407,1.0,1.0,15.0,4.0,1.3333,0
0,20,1,160,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,42,5,120,308,12,32,0.047619,0.0362319,5,4,1,20,0.0362319,5,2,2,0,0,1,133,141,13,11,7,5,20,0,20,0,30,72,0,27,3,133,141,13,11,7,5,20,0,20,0,30,72,0,27,3,20.0,2.0,0.0,102.0,55.0,174.0,99.0,4.0,20.0,0.729323308,548.0,1.0,1.0,0.36,0.283333333,1.0,1.0,26.05,10.0,2.0,0
1,12,1,24,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,2,3,1,0,1,1.0,0.8,12,12,2,0,0.8,12,0,0,1,2,0,3,13,0,0,0,0,1,0,1,0,1,0,0,1,0,3,13,0,0,0,0,1,0,1,0,1,0,0,1,0,1.0,1.0,0.0,6.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0,15,1,96,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,15,4,18,40,1,16,0.0,0.0163934,1,0,0,16,0.0163934,1,0,0,0,0,0,60,82,7,6,7,6,15,0,15,1,15,21,0,15,1,60,82,7,6,7,6,15,0,15,1,15,21,0,15,1,15.0,1.0,0.0,14.0,20.0,49.0,12.0,4.0,15.0,0.765306122,127.0,1.0,2.0,0.0,0.26,0.0,0.0,7.0,1.0,0.7333,0
1,15,1,32,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,8,3,31,67,0,8,0.333333,0.545455,12,12,3,6,0.545455,12,0,0,4,4,0,10,18,0,6,0,6,8,0,8,0,8,0,0,8,0,10,18,0,6,0,6,8,0,8,0,8,0,0,8,0,8.0,1.0,0.0,26.0,8.0,28.0,24.0,3.0,8.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0,15,1,54,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,8,2,0,0,1,6,0.0,0.0,0,0,0,6,0.0,0,1,1,0,0,1,35,40,3,3,3,3,5,0,5,0,5,15,0,5,0,35,40,3,3,3,3,5,0,5,0,5,15,0,5,0,5.0,1.0,0.0,2.0,17.0,0.0,0.0,2.0,5.0,0.583333333,103.0,0.333333333,0.0,0.0,0.466666667,0.0,0.0,19.0,5.0,1.6,0
0,19,1,88,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,15,0,0,0,0,12,0.0769231,0.140625,9,7,1,12,0.140625,9,0,0,0,0,0,55,70,3,1,3,1,12,0,12,3,12,22,0,12,3,55,70,3,1,3,1,12,0,12,3,12,22,0,12,3,13.0,3.0,0.0,8.0,32.0,4.0,0.0,8.0,13.0,0.666666667,134.0,1.0,0.0,0.755102041,0.192307692,2.0,2.0,9.076923077,1.0,0.9231,0
0,35,1,136,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,20,8,0,0,8,20,0.1,0.14,14,14,1,9,0.14,14,3,3,0,0,2,86,102,9,9,5,4,12,0,9,4,21,46,0,16,7,86,102,9,9,5,4,12,0,9,4,21,46,0,16,7,13.0,2.0,0.0,10.0,50.0,46.0,0.0,10.0,10.0,0.783333333,267.0,1.0,0.0,0.428571429,0.323076923,0.0,0.0,19.15384615,8.0,1.5385,0
0,36,1,120,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,16,8,0,0,9,18,0.125,0.192771,16,16,1,7,0.192771,16,3,3,0,0,2,67,85,8,7,4,2,9,0,7,3,18,37,0,14,6,67,85,8,7,4,2,9,0,7,3,18,37,0,14,6,10.0,2.0,0.0,10.0,41.0,15.0,0.0,10.0,8.0,0.694444444,214.0,1.0,0.0,0.5,0.4,0.0,0.0,20.0,7.0,1.6,0
0,21,1,90,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,8,1,1,1,0,5,0.333333,0.209302,9,8,2,4,0.202899,14,1,1,0,0,1,34,44,3,0,3,0,5,0,5,0,5,15,0,5,0,55,70,4,0,4,0,12,0,12,0,12,20,0,12,0,6.0,1.0,0.0,6.0,22.0,0.0,2.0,5.0,5.0,0.466666667,89.0,1.0,0.0,0.0,0.55,0.0,0.0,13.33333333,4.0,1.1667,0
0,24,1,123,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,24,6,1,2,10,25,0.0625,0.0510204,5,5,1,15,0.0510204,5,1,1,0,0,1,93,100,10,17,7,6,15,0,15,7,39,48,1,18,11,93,100,10,17,7,6,15,0,15,7,39,48,1,18,11,16.0,4.0,0.0,8.0,37.0,86.0,0.0,8.0,16.0,0.857142857,265.0,1.0,0.0,0.802631579,0.359375,2.0,4.0,15.125,1.0,0.9375,0
0,40,1,296,2,0.0,0,0,0,0.0,0.0,0,0,1,6,6,48,9,0,0,27,47,0.153846,0.0263158,6,4,2,11,0.0263158,6,1,1,0,0,1,222,257,8,15,5,4,20,0,12,5,44,148,1,15,9,222,257,8,15,5,4,20,0,12,5,44,148,1,15,9,21.0,4.0,0.0,12.0,102.0,160.0,0.0,12.0,13.0,0.85,782.0,1.0,0.0,0.75308642,0.178571429,3.0,6.0,36.0,7.0,1.5238,0
0,39,1,354,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,58,9,1,6,17,43,0.047619,0.170909,47,37,1,20,0.170909,47,1,1,0,0,1,228,316,13,16,10,5,26,0,20,9,50,144,1,23,13,228,316,13,16,10,5,26,0,20,9,50,144,1,23,13,21.0,4.0,0.0,15.0,86.0,138.0,0.0,15.0,17.0,0.85625,570.0,1.0,0.0,0.75308642,0.176190476,2.0,3.0,25.76190476,4.0,1.1905,0
0,16,1,224,2,0.0643045,2,9,2,0.0669856,0.0718232,14,13,1,3,3,55,7,1,10,9,30,0.0555556,0.0584795,10,6,1,17,0.052356,10,1,1,0,0,1,161,189,11,19,8,8,21,0,17,9,45,81,1,20,13,181,209,17,19,14,8,23,0,19,9,47,87,1,22,13,22.0,4.0,0.0,9.0,54.0,149.0,0.0,9.0,18.0,0.851190476,558.0,1.0,0.0,0.743902439,0.53030303,0.0,0.0,24.0,13.0,2.0455,0
0,25,1,68,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,9,5,1,4,6,10,0.2,0.130435,6,6,1,4,0.130435,6,3,3,0,0,1,40,44,15,23,1,1,4,0,4,2,54,23,1,28,16,40,44,15,23,1,1,4,0,4,2,54,23,1,28,16,5.0,6.0,0.0,8.0,31.0,4.0,0.0,8.0,5.0,0.5,108.0,1.0,0.0,0.956043956,0.466666667,1.0,1.0,20.4,2.0,1.0,0
0,22,1,65,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,8,5,1,6,7,11,0.4,0.204545,9,9,2,3,0.204545,9,3,3,0,0,1,35,44,16,23,2,1,4,0,4,2,54,18,1,28,16,35,44,16,23,2,1,4,0,4,2,54,18,1,28,16,5.0,6.0,0.0,8.0,28.0,2.0,0.0,8.0,5.0,0.625,101.0,1.0,0.0,0.956043956,0.7,1.0,1.0,18.8,1.0,0.8,0
0,35,1,82,2,0.0,0,0,0,0.0,0.0,0,0,0,4,4,10,10,2,2,14,16,1.0,0.14,7,7,1,0,0.14,7,2,2,2,2,1,43,48,14,22,0,2,2,0,0,0,50,36,1,24,14,43,48,14,22,0,2,2,0,0,0,50,36,1,24,14,3.0,5.0,2.0,13.0,34.0,3.0,2.0,11.0,1.0,2.0,152.0,0.0,0.0,0.977011494,1.0,0.0,0.0,49.66666667,1.0,0.6667,0
0,30,1,83,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,12,3,0,0,3,9,0.285714,0.22807,13,13,2,5,0.22807,13,1,1,0,0,1,44,54,6,13,3,2,6,0,6,2,30,24,1,9,6,44,54,6,13,3,2,6,0,6,2,30,24,1,9,6,7.0,4.0,0.0,7.0,26.0,0.0,0.0,7.0,7.0,0.611111111,145.0,1.0,0.0,0.910447761,0.357142857,0.0,0.0,19.28571429,1.0,0.8571,0
0,32,1,190,2,0.0,0,0,0,0.0,0.0,0,0,2,4,4,28,8,3,8,18,35,0.0666667,0.0555556,6,6,1,14,0.044586,7,1,1,0,0,1,102,109,9,17,6,6,17,0,14,6,41,48,1,17,10,150,159,13,21,10,10,26,0,23,10,50,67,1,26,14,19.0,4.0,0.0,12.0,57.0,125.0,3.0,12.0,15.0,0.833333333,326.0,1.0,0.0,0.772151899,0.342105263,1.0,1.0,15.84210526,3.0,1.0526,0
0,26,1,63,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,10,6,1,1,5,10,0.166667,0.146341,6,6,1,5,0.146341,6,1,1,0,0,1,35,38,5,13,2,2,5,0,5,2,29,15,1,8,6,35,38,5,13,2,2,5,0,5,2,29,15,1,8,6,6.0,4.0,0.0,7.0,22.0,0.0,0.0,7.0,6.0,0.4,141.0,1.0,0.0,0.924242424,0.666666667,1.0,1.0,22.16666667,1.0,0.8333,0
0,34,1,379,2,0.038206,1,4,1,0.0346821,0.0449438,12,12,1,3,3,39,6,3,9,10,33,0.0454545,0.0409357,7,7,1,21,0.10101,30,1,1,0,0,1,164,202,14,19,11,8,23,0,21,11,47,76,1,24,15,267,346,14,19,11,8,25,0,23,11,50,156,1,27,15,27.0,4.0,0.0,14.0,69.0,273.0,2.0,13.0,22.0,0.909090909,436.0,1.0,0.0,0.701149425,0.296296296,1.0,2.0,14.74074074,1.0,0.963,0
0,41,1,185,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,28,4,0,0,6,22,0.0666667,0.0915493,13,11,1,14,0.0860927,13,1,1,0,0,1,129,136,11,17,8,6,16,0,14,5,40,75,1,17,9,138,145,12,18,9,7,18,0,16,6,42,77,1,19,10,17.0,4.0,0.0,15.0,78.0,84.0,0.0,15.0,15.0,0.8515625,413.0,1.0,0.0,0.792207792,0.254901961,1.0,1.0,22.82352941,6.0,1.2353,0
0,16,1,86,2,0.30625,2,9,2,0.197183,0.232143,14,13,1,1,1,16,5,1,3,7,18,0.0833333,0.0967742,6,6,1,11,0.0967742,6,1,1,0,0,1,56,71,8,16,5,5,11,0,11,5,35,22,1,14,9,56,71,8,16,5,5,11,0,11,5,35,22,1,14,9,12.0,4.0,0.0,7.0,23.0,30.0,0.0,7.0,12.0,0.8,121.0,1.0,0.0,0.847222222,0.708333333,0.0,0.0,8.666666667,1.0,0.9167,0
0,29,1,75,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,10,8,0,0,15,18,0.25,0.142857,7,6,1,3,0.142857,7,1,1,0,0,1,42,47,4,12,1,1,3,0,3,1,27,26,1,6,5,42,47,4,12,1,1,3,0,3,1,27,26,1,6,5,4.0,4.0,0.0,9.0,37.0,0.0,0.0,9.0,4.0,0.0,190.0,1.0,0.0,0.953125,0.625,3.0,5.0,46.25,1.0,0.75,0
0,24,1,131,2,0.0,0,0,0,0.0,0.0,0,0,1,2,1,34,5,0,0,6,27,0.0454545,0.0636364,7,7,1,21,0.0636364,7,1,1,0,0,1,103,108,13,19,10,8,21,0,21,10,45,41,1,24,14,103,108,13,19,10,8,21,0,21,10,45,41,1,24,14,22.0,4.0,0.0,7.0,36.0,161.0,0.0,7.0,22.0,0.895238095,243.0,1.0,0.0,0.743902439,0.363636364,2.0,2.0,9.590909091,1.0,0.9545,0
0,16,1,106,2,0.23176,2,9,2,0.175824,0.213333,16,16,1,1,1,21,4,1,2,6,21,0.0625,0.0740741,6,6,1,15,0.0740741,6,1,1,0,0,1,75,91,10,18,7,7,15,0,15,7,39,32,1,18,11,75,91,10,18,7,7,15,0,15,7,39,32,1,18,11,16.0,4.0,0.0,7.0,26.0,68.0,0.0,7.0,16.0,0.847619048,172.0,1.0,0.0,0.802631579,0.71875,0.0,0.0,9.3125,1.0,0.9375,0
0,22,1,194,2,0.0702403,1,4,1,0.0578035,0.0714286,10,10,1,3,3,40,9,7,20,20,44,0.0454545,0.0728477,11,7,1,21,0.0728477,11,1,1,2,4,1,140,173,14,20,11,9,24,0,21,10,48,65,1,24,14,140,173,14,20,11,9,24,0,21,10,48,65,1,24,14,25.0,4.0,2.0,12.0,51.0,234.0,2.0,10.0,22.0,0.875,451.0,1.0,1.0,0.717647059,0.35,1.0,1.0,16.6,12.0,1.48,1
0,33,1,385,2,0.087409,2,8,2,0.0594901,0.0660377,21,21,1,3,3,69,9,1,10,25,68,0.0681818,0.0524345,14,14,3,41,0.0421687,14,1,1,0,0,1,253,269,24,22,21,11,43,0,43,21,67,111,1,46,25,318,353,28,37,25,26,62,0,62,25,86,130,1,65,29,43.0,4.0,0.0,14.0,103.0,739.0,1.0,14.0,41.0,0.94047619,642.0,1.0,0.0,0.59223301,0.372093023,3.0,5.0,13.46511628,1.0,0.9767,0
0,32,1,285,2,0.0727674,1,2,1,0.0472441,0.0409091,12,9,1,2,2,58,7,1,2,11,42,0.037037,0.0517241,12,5,1,26,0.0517241,12,1,1,0,0,1,220,254,16,21,13,10,31,0,26,12,55,122,1,29,16,220,254,16,21,13,10,31,0,26,12,55,122,1,29,16,32.0,4.0,0.0,15.0,86.0,348.0,0.0,15.0,27.0,0.888337469,660.0,1.0,0.0,0.663043478,0.35,2.0,3.0,19.21875,1.0,0.9688,0
