McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
2,0,28,13,0,7,5350,0
1,0,18,5,0,3,5350,0
1,0,16,12,0,6,5350,0
4,0,31,12,0,6,5350,0
1,0,16,10,0,6,5350,0
1,0,20,4,0,3,268,0
21,0,162,42,0,12,5350,0
10,0,69,22,0,9,2472,0
29,0,207,17,0,7,1636,0
1,0,16,12,0,6,5350,0
4,0,27,12,0,6,5350,0
27,0,221,7,0,4,2319,0
2,0,28,12,0,6,5350,0
1,0,13,10,0,5,5350,0
1,0,8,9,0,6,2319,0
1,0,16,12,0,6,5350,0
1,0,14,12,0,6,5350,0
1,0,16,12,0,6,5350,0
4,0,40,15,0,6,5350,0
1,0,20,7,0,5,268,0
5,0,128,84,0,16,828,0
1,0,9,6,0,4,2319,0
1,0,35,6,0,2,2319,0
19,0,187,43,0,13,828,0
1,0,31,19,0,10,828,0
1,0,19,6,0,4,2319,0
6,0,82,15,0,8,2319,0
1,0,39,2,0,2,360,0
1,0,18,1,0,1,268,0
7,0,151,76,0,13,2319,0
1,0,18,9,0,5,268,0
1,0,7,12,0,7,5350,0
1,0,19,11,0,7,268,0
2,0,31,2,0,2,2319,0
1,0,29,7,0,4,2319,0
1,0,23,7,0,4,2319,0
9,0,71,21,0,11,828,0
8,0,109,10,0,5,2319,0
1,0,57,7,0,6,533,0
2,0,66,30,0,9,2319,0
2,0,13,12,0,7,7,0
1,0,34,12,0,6,5350,0
2,0,35,29,0,9,5350,0
7,0,61,2,0,2,268,0
4,0,67,37,0,10,2319,0
7,0,110,36,0,10,5350,0
4,0,57,6,0,5,5350,0
1,0,7,19,0,8,268,0
3,0,39,16,0,9,268,0
5,0,55,28,0,10,5350,0
5,0,59,43,0,12,5350,0
7,0,76,1,0,1,2319,0
8,0,91,3,0,3,2472,0
4,0,45,1,0,1,2319,0
6,0,90,12,0,6,5350,0
1,0,10,1,0,1,2319,0
1,0,6,1,0,1,2319,0
5,0,33,1,0,1,2319,0
1,0,5,3,0,2,1296,0
1,0,5,17,0,8,1296,0
1,0,21,8,0,5,268,0
18,0,216,62,0,13,5350,0
3,0,22,19,0,8,2319,0
1,0,5,11,0,6,2319,0
4,0,33,12,0,9,412,0
1,0,8,8,0,6,2319,0
2,0,31,19,0,8,1296,0
1,0,10,8,0,4,2319,0
1,0,4,4,0,3,5350,0
1,0,5,4,0,2,1126,0
1,0,11,2,0,2,2472,0
1,0,8,2,0,2,2472,0
1,0,11,2,0,2,2472,0
2,0,21,2,0,2,2472,0
1,0,39,2,0,2,2472,0
7,0,95,10,1,6,412,0
1,0,20,3,0,3,1126,0
10,0,132,8,0,6,412,0
1,0,13,6,0,4,2319,0
1,0,41,11,0,5,5350,0
11,0,99,14,0,6,1296,0
3,0,53,6,0,5,2319,0
1,0,50,2,0,2,2319,0
3,0,55,4,0,3,2319,0
3,0,28,5,0,4,1636,0
1,0,20,1,0,1,268,0
6,0,87,7,0,5,2319,0
32,0,462,150,0,18,5350,0
1,0,25,6,0,4,2319,0
3,0,41,35,0,13,5350,0
5,0,30,4,0,3,1126,0
1,0,40,66,0,14,5350,0
1,0,19,5,0,4,268,0
12,0,138,26,0,10,2472,0
2,0,37,27,0,8,828,0
10,0,121,9,0,5,1296,0
1,0,21,9,0,4,2319,0
1,0,5,3,0,2,1296,0
6,0,39,27,0,8,2319,0
2,0,81,5,0,4,2319,0
1,0,36,6,0,4,2319,0
1,0,42,5,0,4,2319,0
2,0,37,10,0,6,5350,0
2,0,32,6,0,5,268,0
1,0,33,4,0,3,412,0
6,0,41,6,0,5,412,0
6,0,60,7,0,4,2319,0
1,0,17,7,0,4,5350,0
1,0,18,5,0,4,2319,0
2,0,24,5,0,4,2319,0
2,0,115,8,0,5,5350,0
13,0,119,9,0,7,5350,0
14,0,101,14,0,8,1634,0
7,0,150,42,0,16,828,0
13,0,135,15,0,8,828,0
1,0,59,10,0,7,2319,0
10,0,200,5,0,4,2319,0
1,0,17,7,0,4,5350,0
1,0,18,3,0,2,1296,0
2,0,22,5,0,4,2319,0
1,0,79,5,0,4,2319,0
4,0,27,3,0,3,5350,0
16,0,99,10,0,6,5350,0
1,0,39,3,0,2,5350,0
1,0,64,4,0,3,2319,0
1,0,40,3,0,2,5350,0
5,0,52,5,0,4,2319,0
8,0,44,3,0,3,1126,0
1,0,11,6,0,4,1636,0
1,0,14,8,0,6,2319,0
5,0,38,5,0,4,2319,0
9,0,116,65,0,16,2319,0
6,0,38,2,0,2,2472,0
8,0,80,28,0,12,310,0
73,0,1284,129,1,17,310,0
2,0,43,15,0,9,1636,0
28,0,291,29,0,12,533,0
10,0,220,17,0,9,2319,0
8,0,212,14,0,8,5350,0
1,0,10,3,0,2,1296,0
1,0,9,10,0,5,2319,0
1,0,5,3,0,2,1296,0
1,0,22,3,0,2,1296,0
7,0,90,7,0,4,2319,0
143,0,1353,131,0,20,310,0
4,0,74,9,0,5,2319,0
6,0,60,5,0,4,665,0
20,0,148,14,0,7,224,0
2,0,38,2,0,1,268,0
17,0,115,9,0,5,5350,0
2,0,52,16,0,5,2319,0
1,0,11,4,0,3,268,0
1,0,5,5,0,4,2319,0
1,0,21,5,0,4,2319,0
7,0,128,11,0,6,2472,0
2,0,24,6,0,5,236,0
21,0,168,10,0,7,7,0
1,0,17,5,0,4,2319,0
8,0,77,29,0,12,828,0
1,0,17,5,0,4,2319,0
16,0,145,10,1,7,2472,0
1,0,13,5,0,4,2319,0
11,0,67,7,0,4,2319,0
1,0,5,5,0,4,2319,0
1,0,5,5,0,4,2319,0
28,0,201,14,0,7,505,0
2,0,49,15,0,7,268,0
2,0,18,5,0,4,2319,0
4,0,52,5,0,4,2319,0
1,0,4,1,0,1,1126,0
3,0,57,8,0,5,5350,0
1,0,9,3,0,2,2319,0
7,0,65,9,0,5,5350,0
1,0,19,7,0,4,2472,0
4,0,51,3,0,2,2319,0
1,0,15,4,0,4,7,0
2,0,27,4,0,4,7,0
11,0,109,14,0,8,5350,0
1,0,10,14,0,7,2319,0
1,0,13,6,0,4,505,0
3,0,15,6,0,4,2319,0
1,0,13,6,0,4,2319,0
1,0,6,6,0,4,2319,0
5,0,36,14,0,6,5350,0
5,0,57,16,0,7,5350,0
1,0,22,9,0,5,2319,0
2,0,39,6,0,4,2319,0
1,0,18,9,0,5,2319,0
1,0,18,9,0,5,2319,0
1,0,18,9,0,5,2319,0
1,0,20,2,0,2,2319,0
1,0,20,2,0,2,2319,0
1,0,20,2,0,2,2319,0
1,0,20,5,0,4,5350,0
1,0,20,5,0,4,5350,0
1,0,20,2,0,2,2319,0
1,0,27,2,0,2,2319,0
4,0,62,2,0,2,2472,0
7,0,87,2,0,2,2472,0
1,0,16,2,0,2,2472,0
13,0,77,2,0,2,2472,0
1,0,8,3,0,2,1634,0
1,0,8,2,0,1,1634,0
4,0,39,25,0,8,2472,0
1,0,16,3,0,2,1634,0
1,0,6,4,0,3,1296,0
12,0,86,3,0,2,268,0
1,0,16,3,0,2,1634,0
1,0,6,3,0,2,1126,0
13,0,178,14,0,9,2319,0
4,0,85,9,0,6,1296,0
1,0,25,13,0,7,2319,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
1,0,0,2,0,1,3997,0
11,0,199,13,0,7,1296,0
15,0,346,11,0,6,2319,0
12,0,115,14,0,8,5350,0
1,0,44,3,0,2,1296,0
1,0,49,3,0,2,1296,0
7,0,95,10,0,7,505,0
23,0,374,17,0,6,1636,0
13,0,52,9,0,5,5350,0
7,0,114,11,0,6,1296,0
5,0,105,2,0,1,1634,0
6,0,75,3,0,2,1634,0
1,0,18,2,0,2,2472,0
3,0,68,9,0,6,2472,0
11,0,160,5,0,4,2472,0
2,0,44,5,0,4,2472,0
1,0,31,3,0,2,1126,0
2,0,68,8,0,5,7,0
1,0,32,3,0,2,1126,0
2,0,47,3,0,2,1126,0
3,0,41,8,0,5,505,0
6,0,54,2,0,1,3997,0
2,0,55,9,0,7,2319,0
1,0,18,6,0,5,505,0
2,0,51,9,0,7,2319,0
2,0,65,11,0,8,2319,0
1,0,20,3,0,3,2472,0
1,0,43,6,0,5,2319,0
6,0,90,11,0,7,2472,0
2,0,40,14,0,9,5350,0
2,0,35,6,0,5,310,0
1,0,46,5,0,5,2319,0
1,0,17,10,0,8,533,0
1,0,123,11,0,8,2319,0
11,0,139,24,0,9,5350,0
6,0,208,14,0,7,5350,0
1,0,43,9,0,7,2319,0
3,0,30,1,0,1,2319,0
8,0,55,9,0,4,1126,0
2,0,138,19,0,11,2472,0
12,0,227,32,0,10,505,0
28,0,373,59,0,14,2319,0
18,0,138,41,0,15,1636,0
1,0,26,5,0,3,2319,0
1,0,5,5,0,3,2319,0
7,0,164,16,0,9,310,0
1,0,324,8,0,6,2472,0
1,0,75,9,0,7,2319,0
2,0,521,13,0,7,5350,0
2,0,81,3,0,3,2472,0
1,0,170,3,0,3,2472,0
1,0,28,8,0,6,5350,0
1,0,110,9,0,5,2472,0
1,0,197,16,0,8,533,0
1,0,34,4,0,3,3997,0
1,0,46,3,0,3,2472,0
1,0,67,6,0,6,1636,0
4,0,84,3,0,2,3997,0
3,0,52,3,0,3,2472,0
1,0,137,11,0,8,1636,0
4,0,94,8,0,6,2472,0
1,0,105,6,0,6,1636,0
1,0,138,3,0,3,2472,0
3,0,675,17,1,10,2472,0
2,0,481,7,0,5,2472,0
4,0,82,18,0,6,2319,0
1,0,33,3,0,3,2472,0
4,0,49,7,0,5,505,0
5,0,242,7,0,7,1636,0
3,0,191,4,0,3,3997,0
1,0,11,9,0,5,3997,0
1,0,24,3,0,3,2472,0
1,0,172,11,0,6,2472,0
1,0,100,3,0,3,2472,0
1,0,46,3,0,3,2472,0
38,0,431,76,0,17,2472,0
13,0,167,9,0,4,5350,0
1,0,132,6,0,6,1636,0
2,0,265,6,0,6,1636,0
1,0,122,6,0,6,2319,0
1,0,110,3,0,3,2472,0
1,0,5,3,0,3,2472,0
3,0,177,4,0,4,5350,0
1,0,82,22,0,8,5350,0
3,0,52,7,0,4,5350,0
4,0,64,16,0,9,5350,0
1,0,65,16,0,8,2472,0
2,0,33,14,0,6,5350,0
6,0,149,24,0,10,5350,0
3,0,78,5,0,4,1126,0
1,0,15,2,0,1,828,0
1,0,28,26,0,9,5350,0
1,0,34,26,0,9,5350,0
1,0,34,29,0,9,5350,0
1,0,39,24,0,8,5350,0
1,0,58,36,0,10,5350,0
3,0,112,5,0,5,533,0
1,0,72,2,0,1,2319,0
3,0,121,2,0,2,5350,0
3,0,101,3,0,3,2472,0
1,0,28,5,0,5,533,0
1,0,22,11,0,5,1296,0
1,0,48,24,0,9,533,0
1,0,74,21,0,8,533,0
1,0,48,23,0,9,533,0
3,0,148,37,0,10,2472,0
1,0,22,7,0,4,2319,0
1,0,78,23,0,7,1296,0
1,0,26,2,0,2,2472,0
1,0,57,6,1,4,412,0
1,0,22,10,0,7,412,0
2,0,75,13,0,6,533,0
1,0,21,3,0,3,2472,0
4,0,75,18,0,10,2319,0
2,0,73,19,0,8,310,0
1,0,38,3,0,3,7,0
1,0,14,6,0,6,2472,0
8,0,59,7,0,6,533,0
4,0,57,16,0,11,2472,0
1,0,34,3,0,3,2472,0
5,0,78,10,0,8,2472,0
1,0,82,10,0,5,2472,0
1,0,21,8,0,4,1636,0
1,0,24,10,0,5,1636,0
1,0,19,5,0,5,828,0
1,0,114,6,0,4,1636,0
1,0,171,5,0,3,828,0
4,0,85,2,0,2,1636,0
1,0,88,5,0,3,1636,0
1,0,94,15,0,8,5350,0
4,0,112,4,0,3,5350,0
1,0,28,6,0,5,1636,0
1,0,33,6,0,5,505,0
19,0,901,76,0,15,5350,0
1,0,36,16,0,9,257,0
1,0,57,12,0,8,1,0
2,0,188,41,0,12,5350,0
2,0,152,30,0,10,5350,0
25,0,1607,106,0,18,5350,0
2,0,49,3,0,3,2472,0
3,0,47,3,0,3,505,0
1,0,39,10,0,8,2319,0
1,0,67,14,0,6,5350,0
9,0,341,37,0,12,1636,0
1,0,129,4,0,3,533,0
1,0,29,3,0,3,505,0
1,0,20,3,0,2,1126,0
1,0,31,4,0,3,533,0
1,0,65,9,0,5,5350,0
1,0,49,9,0,5,5350,0
6,0,345,28,0,11,5350,0
4,0,98,10,0,7,310,0
1,0,26,3,0,2,5350,0
1,0,26,3,0,2,5350,0
1,0,21,3,0,3,2472,0
1,0,21,3,0,3,2472,0
1,0,18,3,0,3,2472,0
1,0,20,3,0,3,2472,0
1,0,67,3,0,2,5350,0
3,0,181,16,0,8,2319,0
1,0,87,3,0,2,1126,0
1,0,527,12,0,7,5350,0
1,0,11,3,0,3,2472,0
1,0,11,3,0,3,2472,0
1,0,11,3,0,3,2472,0
1,0,11,3,0,3,2472,0
1,0,11,3,0,3,2472,0
1,0,14,1,0,1,1126,0
1,0,73,3,0,2,1126,0
1,0,76,10,0,4,1126,0
1,0,17,2,0,2,2472,0
1,0,55,2,0,2,2472,0
1,0,45,6,0,5,505,0
1,0,25,2,0,2,2472,0
2,0,73,6,0,5,505,0
7,0,165,16,0,11,533,0
1,0,31,5,0,5,533,0
1,0,42,14,0,9,2319,0
1,0,56,3,0,3,2472,0
1,0,43,3,0,3,2472,0
2,0,81,7,0,6,533,0
1,0,79,3,0,3,2472,0
1,0,36,3,0,3,2472,0
1,0,54,12,0,7,828,0
1,0,70,3,0,2,1126,0
1,0,130,5,0,4,828,0
1,0,49,7,0,5,5350,0
4,0,79,7,0,6,533,0
1,0,116,9,0,7,310,0
1,0,53,3,0,2,5350,0
1,0,24,8,0,6,505,0
2,0,25,2,0,2,2472,0
7,0,92,13,0,6,2319,0
1,0,77,22,0,6,2472,0
1,0,85,14,0,5,2472,0
1,0,61,12,0,5,2319,0
1,0,41,9,0,4,2472,0
1,0,11,7,0,4,2472,0
1,0,14,7,0,4,2472,0
2,0,28,4,0,2,2319,0
2,0,27,4,0,2,2319,0
4,0,39,5,0,2,5350,0
1,0,8,4,0,2,2319,0
1,0,11,4,0,2,5350,0
6,0,31,1,0,1,2319,0
10,0,111,9,0,5,533,0
6,0,29,1,0,1,2319,0
4,0,37,8,0,4,1634,0
5,0,112,29,0,5,2472,0
7,0,80,2,0,2,5350,0
3,0,22,5,0,2,5350,0
1,0,14,4,0,2,5350,0
4,0,86,15,0,5,533,0
4,0,105,20,0,5,533,0
2,0,25,1,0,1,533,0
46,0,676,9,0,6,2472,0
1,0,8,5,0,4,3997,0
1,0,11,5,0,4,3997,0
1,0,6,3,0,2,3997,0
1,0,11,5,0,4,3997,0
1,0,12,5,0,4,3997,0
1,0,6,5,0,4,3997,0
21,0,383,13,0,8,1636,0
1,0,8,5,0,4,3997,0
1,0,9,6,0,5,1636,0
1,0,8,5,0,4,3997,0
2,0,38,10,0,6,5350,0
1,0,6,5,0,4,3997,0
1,0,11,5,0,4,3997,0
6,0,89,7,0,5,2472,0
7,0,67,7,0,5,2472,0
1,0,10,5,0,4,3997,0
1,0,27,5,0,5,41,0
1,0,16,5,0,4,3997,0
1,0,5,5,0,4,3997,0
1,0,7,5,0,4,3997,0
1,0,11,5,0,4,3997,0
1,0,13,7,0,6,1296,0
4,0,116,8,0,6,1634,0
3,0,43,13,0,8,412,0
2,0,49,5,0,4,3997,0
1,0,33,9,0,7,412,0
3,0,47,9,0,5,3997,0
3,0,57,6,0,5,1634,0
1,0,86,13,0,9,828,0
57,0,433,18,0,8,268,0
12,0,140,23,0,13,412,0
11,0,85,13,0,6,268,0
1,0,228,7,0,5,268,0
1,0,14,9,0,5,2319,0
1,0,5,5,0,4,3997,0
1,0,16,8,0,5,268,0
4,0,161,3,0,1,1636,0
1,0,65,2,0,1,1636,0
4,0,182,3,0,1,1636,0
8,0,109,2,0,1,1636,0
4,0,173,2,0,1,1636,0
3,0,327,3,0,1,1636,0
1,0,137,4,0,2,3997,0
2,0,47,2,0,1,1636,0
1,0,16,2,0,2,2472,0
4,0,43,6,0,3,5350,0
7,0,164,10,0,7,5350,0
1,0,9,1,0,1,1296,0
5,0,360,63,0,16,412,0
1,0,4,2,0,1,268,0
1,0,18,6,0,3,2472,0
1,0,28,20,0,8,505,0
31,0,277,11,0,9,533,0
1,0,4,3,0,2,1634,0
4,0,55,9,0,6,1296,0
1,0,8,7,0,3,2472,0
4,0,57,6,0,4,412,0
4,0,64,4,0,3,412,0
2,0,45,21,0,10,1296,0
1,0,21,2,0,2,1296,0
1,0,35,41,0,15,257,0
1,0,48,36,0,11,2472,0
1,0,1,7,0,5,1404,0
1,0,15,2,0,2,2319,0
1,0,7,2,0,2,2319,0
1,0,33,11,1,8,257,0
5,0,50,11,0,8,257,0
1,0,45,11,0,8,533,0
1,0,49,13,0,8,257,0
1,0,54,3,0,2,2472,0
1,0,41,10,0,8,1404,0
2,0,95,7,0,6,2472,0
1,0,30,8,1,5,505,0
3,0,265,13,0,5,2472,0
5,0,69,34,0,13,2472,0
1,0,29,4,0,4,2472,0
1,0,31,10,0,9,533,0
1,0,0,8,0,5,2319,0
1,0,0,8,0,5,2472,0
6,0,96,8,0,6,2472,0
17,0,521,19,0,9,2472,0
2,0,101,23,0,8,3997,0
3,0,72,24,0,12,2472,0
7,0,183,17,0,12,2472,0
9,0,180,33,0,9,2472,0
6,0,177,17,0,10,2472,0
7,0,89,2,0,2,54,0
7,0,132,19,0,9,2472,0
5,0,58,5,0,4,1634,0
14,0,293,10,0,6,5350,0
7,0,118,8,0,6,5350,0
1,0,10,1,0,1,3997,0
1,0,48,8,0,5,2319,0
2,0,59,22,0,10,412,0
1,0,71,5,0,4,3997,0
5,0,65,5,0,4,3997,0
1,0,29,4,0,4,2472,0
1,0,31,4,0,4,2472,0
14,0,234,16,0,8,2472,0
2,0,36,4,0,4,2472,0
1,0,49,4,0,4,2472,0
2,0,63,13,0,6,2472,0
7,0,174,6,0,5,5350,0
2,0,44,6,0,6,2319,0
3,0,143,6,0,2,5350,0
2,0,129,10,0,6,2472,0
1,0,35,4,0,4,2472,0
1,0,54,10,0,6,2472,0
4,0,70,7,0,5,2472,0
2,0,52,9,0,7,2472,0
14,0,250,17,0,8,2472,0
2,0,72,9,0,7,2472,0
1,0,91,5,0,5,533,0
5,0,155,11,0,6,2472,0
2,0,38,2,0,2,2472,0
4,0,67,2,0,2,2472,0
1,0,36,3,0,3,2472,0
1,0,27,7,0,3,5350,0
4,0,45,7,0,3,5350,0
1,0,28,10,0,4,5350,0
15,0,240,9,0,6,533,0
6,0,59,4,0,2,54,0
1,0,7,4,0,2,54,0
7,0,90,4,0,2,54,0
13,0,146,20,0,9,533,0
19,0,197,7,0,5,2319,0
1,0,86,4,0,2,54,0
1,0,25,7,0,4,54,0
1,0,5,4,0,2,54,0
1,0,7,4,0,2,54,0
1,0,6,4,0,2,54,0
1,0,109,11,0,5,5350,0
1,0,5,4,0,2,54,0
1,0,1,4,0,2,54,0
1,0,10,7,0,5,2319,0
1,0,6,4,0,2,54,0
11,0,60,10,0,4,5350,0
7,0,76,4,0,2,54,0
6,0,60,4,0,2,54,0
1,0,7,4,0,2,54,0
7,0,54,4,0,2,54,0
1,0,8,4,0,2,54,0
52,0,303,4,0,2,54,0
27,0,182,4,0,2,54,0
4,0,45,4,0,2,54,0
4,0,45,4,0,2,54,0
1,0,1,4,0,2,54,0
5,0,50,4,0,2,54,0
5,0,72,4,0,2,54,0
7,0,74,4,0,2,54,0
1,0,39,7,0,5,2319,0
1,0,20,7,0,5,2319,0
19,0,273,8,0,5,5350,1
3,0,94,10,0,5,5350,0
1,0,51,7,0,5,2319,0
53,0,555,27,0,8,2319,0
2,0,123,6,0,4,5350,0
3,0,38,3,0,3,2319,0
1,0,53,3,0,3,2319,0
91,0,552,4,0,2,54,0
1,0,10,4,0,2,54,0
10,0,97,6,0,4,2472,0
9,0,85,5,0,3,236,0
17,0,138,4,0,2,54,0
1,0,1,4,0,2,54,0
1,0,24,4,0,2,54,0
27,0,223,5,0,3,5350,0
22,0,225,4,0,2,54,0
1,0,22,4,0,2,54,0
40,0,282,4,0,2,54,0
5,0,81,9,0,6,2319,0
1,0,8,4,0,2,54,0
3,0,9,4,0,2,54,0
3,0,27,6,0,4,54,0
1,0,19,6,0,4,54,0
26,0,245,8,0,5,54,0
3,0,52,4,0,2,54,0
1,0,8,4,0,2,54,0
1,0,8,4,0,2,54,0
1,0,17,4,0,2,54,0
8,0,62,9,0,6,2319,0
26,0,199,4,0,2,54,0
18,0,274,13,0,6,2472,0
9,0,194,4,0,2,54,1
4,0,33,4,0,2,54,0
2,0,76,7,0,5,2319,0
1,0,59,4,0,2,54,0
1,0,141,4,0,2,54,0
1,0,85,4,0,2,54,0
1,0,72,4,0,2,54,0
1,0,30,9,0,5,54,0
1,0,19,4,0,2,54,0
4,0,131,4,0,2,54,0
1,0,56,4,0,2,54,0
1,0,56,4,0,2,54,0
1,0,85,8,0,5,54,0
1,0,105,4,0,2,54,0
8,0,116,4,0,2,3997,0
1,0,42,6,0,4,2319,0
1,0,39,3,0,1,3997,0
10,0,225,7,0,4,5350,0
11,0,174,10,0,3,5350,0
1,0,50,3,0,1,3997,0
8,0,407,34,0,10,533,0
2,0,131,3,0,1,3997,0
2,0,94,3,0,1,3997,0
20,0,329,3,0,1,3997,0
1,0,48,3,0,1,3997,0
1,0,88,3,0,1,3997,0
1,0,99,3,0,1,3997,0
1,0,22,3,0,1,3997,0
1,0,42,3,0,1,3997,0
1,0,96,3,0,1,3997,0
1,0,110,8,0,7,310,0
3,0,237,6,0,5,533,0
1,0,44,6,0,4,54,0
11,0,219,17,0,9,2472,0
15,0,240,13,0,7,2472,0
58,0,705,23,0,8,828,0
3,0,50,9,0,5,1634,0
3,0,27,5,0,4,3997,0
11,0,100,5,0,4,3997,0
13,0,101,5,0,4,3997,0
1,0,2,6,0,4,3997,0
2,0,52,11,0,7,7,0
48,0,393,12,0,7,7,0
1,0,19,5,0,4,3997,0
8,0,69,5,0,4,3997,0
17,0,187,5,0,4,3997,0
10,0,144,9,0,5,1634,0
8,0,120,5,0,4,3997,0
6,0,101,5,0,4,3997,0
3,0,30,5,0,4,3997,0
1,0,8,5,0,4,3997,0
1,0,22,5,0,4,3997,0
9,0,58,5,0,4,3997,0
4,0,29,5,0,4,3997,0
1,0,6,6,0,4,3997,0
1,0,7,5,0,4,3997,0
1,0,2,3,0,2,3997,0
5,0,33,5,0,4,3997,0
1,0,11,10,0,7,505,0
1,0,6,10,0,7,505,0
4,0,115,10,0,7,505,0
16,0,83,10,0,7,505,0
11,0,83,14,0,8,505,0
4,0,50,10,0,7,505,0
1,0,10,9,0,7,505,0
7,0,59,10,0,7,505,0
7,0,173,86,0,15,828,0
3,0,134,8,0,6,505,0
1,0,37,19,0,10,505,0
28,0,259,10,0,8,236,0
2,0,32,18,0,9,3997,0
7,0,45,12,0,8,505,0
11,0,215,18,0,9,505,0
12,0,159,19,0,13,828,0
1,0,63,9,0,7,505,0
2,0,45,10,0,8,236,0
1,0,7,9,0,7,505,0
1,0,6,9,0,7,505,0
1,0,8,9,0,7,505,0
1,0,5,9,0,7,505,0
1,0,6,9,0,7,505,0
1,0,8,9,0,7,505,0
15,0,141,23,0,13,2472,0
1,0,23,10,0,6,3997,0
1,0,23,9,0,7,505,0
11,0,440,21,0,9,5350,0
1,0,6,9,0,7,505,0
8,0,134,9,0,6,505,0
3,0,30,8,0,6,505,0
1,0,19,12,0,6,505,0
1,0,7,8,0,6,505,0
6,0,51,8,0,6,505,0
1,0,25,9,0,6,505,0
1,0,23,9,0,6,505,0
1,0,19,17,0,11,533,0
2,0,87,5,0,5,505,0
1,0,73,21,0,11,2319,0
1,0,13,3,0,3,3997,0
9,0,73,18,0,9,533,0
1,0,26,5,0,4,5350,0
1,0,11,3,0,3,3997,0
1,0,1,3,0,3,3997,0
1,0,15,3,0,3,3997,0
21,0,174,24,0,11,828,0
1,0,25,3,0,3,5350,0
17,0,139,9,0,6,412,0
4,0,108,20,0,9,1296,0
6,0,65,14,0,8,1296,0
3,0,36,6,0,5,5350,0
7,0,96,6,0,5,5350,0
17,0,129,8,0,6,5350,0
1,0,48,13,0,9,533,0
4,0,66,11,0,7,1296,0
1,0,9,6,0,5,1296,0
