McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
1,0,4,0,4735,1,1,0
1,0,4,0,4735,1,3,0
1,0,4,0,4735,1,2,0
22,0,130,1,4735,1,15,0
1,0,20,0,4735,1,5,0
1,0,35,0,4735,1,4,0
1,0,5,0,4735,1,1,0
7,0,46,0,4735,1,5,0
1,0,4,0,4735,1,1,0
3,0,18,0,4735,1,2,0
1,0,10,0,4735,1,4,0
1,0,11,0,4735,1,2,0
1,0,29,0,4735,1,5,0
1,0,13,0,4735,1,2,0
1,0,11,0,4735,1,2,0
1,0,12,0,4735,1,2,0
1,0,12,0,4735,1,1,0
1,0,16,0,4735,1,2,0
1,0,16,0,4735,1,2,0
1,0,30,0,4735,1,4,0
1,0,25,0,4735,1,10,0
1,0,20,0,4735,1,8,0
10,0,67,0,4735,1,6,0
17,0,244,0,4735,1,38,0
1,0,12,0,4735,1,2,0
1,0,12,0,4735,1,1,0
1,0,16,0,4735,1,2,0
1,0,11,0,4735,1,2,0
1,0,86,0,4735,1,1,0
1,0,12,0,4735,1,2,0
7,0,68,0,4735,1,3,0
2,0,43,0,4735,1,3,0
28,0,182,0,4735,1,8,0
91,0,454,0,4735,1,4,0
10,0,91,0,4735,1,6,0
1,0,47,0,4735,1,5,0
1,0,10,0,4735,1,2,0
1,0,50,0,4735,1,4,0
1,0,13,0,4735,1,1,0
1,0,1,0,4735,1,2,0
1,0,28,0,4735,1,9,0
2,0,31,0,4735,1,1,0
1,0,16,0,4735,1,9,0
23,0,121,0,4735,1,6,1
2,0,32,0,4735,1,5,0
27,0,174,0,4735,1,15,0
2,0,31,0,4735,1,5,0
1,0,15,0,4735,1,1,0
1,0,11,0,4735,1,1,0
1,0,4,0,4735,1,1,0
16,0,88,1,4735,1,12,0
1,0,4,0,4735,1,1,0
1,0,20,0,4735,1,5,0
1,0,32,2,4735,1,18,0
1,0,13,0,4735,1,3,0
1,0,55,0,4735,1,1,0
1,0,21,0,4735,1,5,0
5,0,55,0,4735,1,3,0
6,0,82,0,4735,1,6,0
10,0,52,0,4735,1,3,0
1,0,19,0,4735,1,1,0
1,0,5,0,4735,1,1,0
1,0,4,0,4735,1,1,0
2,0,18,0,4735,1,1,0
1,0,20,0,2,2,2,0
5,0,50,0,4735,1,1,0
10,0,35,0,4735,1,1,0
1,0,11,0,4735,1,1,0
1,0,17,0,4735,1,1,0
1,0,33,0,4735,1,1,0
1,0,18,0,4735,1,1,0
17,0,162,0,4735,1,2,1
1,0,15,0,4735,1,2,0
1,0,8,0,4735,1,5,0
1,0,14,0,4735,1,8,0
1,0,10,0,4735,1,1,0
3,0,23,0,4735,1,2,0
19,0,138,0,4735,1,9,1
1,0,14,0,4735,1,2,0
3,0,36,0,4735,1,4,0
3,0,22,0,4735,1,4,0
1,0,12,0,4735,1,2,0
1,0,16,0,4735,1,1,0
1,0,37,0,4735,1,15,0
1,0,11,0,4735,1,4,0
1,0,12,0,4735,1,6,0
1,0,34,0,4735,1,6,0
1,0,6,0,4735,1,3,0
1,0,10,0,4735,1,2,0
1,0,9,1,4735,1,1,0
1,0,7,0,4735,1,2,0
44,0,388,1,4735,1,39,0
14,0,80,0,4735,1,6,0
1,0,13,0,4735,1,1,0
16,0,175,0,4735,1,14,1
1,0,12,0,4735,1,7,0
1,0,11,0,4735,1,1,0
5,0,41,0,4735,1,2,0
1,0,5,0,4735,1,1,0
1,0,4,0,4735,1,2,0
1,0,4,0,4735,1,2,0
1,0,21,0,4735,1,5,0
1,0,12,0,4735,1,3,0
1,0,10,0,4735,1,2,0
1,0,10,0,4735,1,1,0
8,0,57,0,4735,1,5,0
1,0,7,0,4735,1,4,0
1,0,14,0,4735,1,3,0
1,0,9,0,4735,1,2,0
3,0,8,0,4735,1,8,0
1,0,17,0,4735,1,10,0
1,0,9,0,4735,1,2,0
1,0,6,0,4735,1,1,0
1,0,10,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,41,0,4735,1,3,0
2,0,28,0,4735,1,3,0
1,0,7,0,4735,1,2,0
1,0,52,0,2,2,6,0
1,0,8,0,4735,1,4,0
1,0,15,0,4735,1,2,0
19,0,288,0,4735,1,33,0
1,0,10,0,4735,1,2,0
1,0,75,0,4735,1,5,0
1,0,21,0,4735,1,3,0
1,0,1,0,4735,1,1,0
5,0,48,0,4735,1,1,0
21,0,188,0,4735,1,4,0
34,0,202,0,4735,1,12,1
7,0,71,0,4735,1,5,0
4,0,50,0,4735,1,2,0
3,0,36,0,4735,1,1,0
41,0,236,1,4735,1,16,0
40,0,246,0,4735,1,14,0
14,0,217,0,4735,1,20,0
1,0,30,0,4735,1,7,0
1,0,1,0,4735,1,1,0
6,0,78,0,4735,1,11,0
1,0,25,0,4735,1,4,0
6,0,85,0,4735,1,20,0
5,0,124,0,4735,1,15,0
1,0,66,0,4735,1,7,0
1,0,1,0,4735,1,1,0
10,0,128,0,4735,1,21,1
13,0,200,1,4735,1,24,0
3,0,40,0,4735,1,8,0
9,0,103,0,4735,1,11,0
1,0,52,0,4735,1,5,0
1,0,1,0,4735,1,1,0
10,0,102,0,4735,1,13,0
1,0,12,0,4735,1,4,0
4,0,44,0,4735,1,6,0
3,0,47,0,4735,1,9,0
3,0,57,0,4735,1,15,0
3,0,54,0,4735,1,5,0
5,0,82,0,4735,1,14,0
28,0,229,0,4735,1,25,0
1,0,1,0,4735,1,1,0
23,0,164,0,4735,1,20,1
32,0,381,0,4735,1,37,0
11,0,99,0,4735,1,8,0
1,0,1,0,4735,1,1,0
21,0,208,0,4735,1,31,1
31,0,400,0,4735,1,18,0
1,0,1,0,4735,1,1,0
23,0,207,0,4735,1,24,0
8,0,142,0,4735,1,3,0
3,0,35,0,4735,1,1,0
1,0,48,0,4735,1,5,0
1,0,1,0,4735,1,1,0
1,0,9,0,4735,1,3,0
11,0,39,0,4735,1,3,1
5,0,37,0,4735,1,3,0
28,0,359,1,4735,1,27,0
10,0,171,0,4735,1,17,1
4,0,75,0,4735,1,6,0
10,0,45,0,4735,1,4,0
8,0,69,0,4735,1,9,0
12,0,96,0,4735,1,10,0
6,0,68,0,4735,1,8,0
13,0,99,0,4735,1,8,0
8,0,58,0,4735,1,3,0
5,0,62,0,4735,1,5,0
3,0,55,0,4735,1,3,0
1,0,9,0,4735,1,6,0
1,0,10,0,4735,1,1,0
4,0,63,1,4735,1,3,0
1,0,9,0,4735,1,1,0
1,0,6,0,4735,1,1,0
1,0,6,0,4735,1,1,0
1,0,6,0,4735,1,1,0
1,0,22,0,4735,1,5,0
1,0,133,0,4735,1,10,0
1,0,14,0,4735,1,5,0
1,0,119,0,4735,1,9,0
1,0,211,0,4735,1,11,0
1,0,53,0,4735,1,6,0
1,0,43,0,4735,1,1,0
1,0,72,0,4735,1,8,0
1,0,15,0,4735,1,5,0
1,0,7,0,4735,1,2,0
4,0,188,0,4735,1,31,0
28,0,212,1,4735,1,19,1
12,0,105,0,4735,2,8,0
4,0,28,0,4735,1,2,0
4,0,26,0,2,2,4,0
32,0,218,0,4735,1,10,0
3,0,62,0,4735,1,2,0
20,0,260,0,4735,1,24,0
17,0,194,0,4735,1,1,0
10,0,110,0,4735,1,3,0
47,0,309,1,4735,2,27,0
54,0,348,0,4735,1,24,1
16,0,155,0,4735,1,10,1
8,0,72,0,4735,1,2,0
22,0,201,0,4735,1,1,0
48,0,279,0,4735,1,15,1
5,0,104,0,4735,1,4,0
14,0,98,0,4735,1,5,1
19,0,161,1,4735,1,12,1
45,0,325,0,4735,2,13,1
3,0,32,0,4735,1,5,1
1,0,14,0,4735,1,1,0
26,0,182,0,4735,1,13,0
38,0,244,0,4735,1,22,1
20,0,157,0,4735,1,22,0
7,0,61,0,4735,1,4,0
5,0,30,0,4735,1,3,0
16,0,129,0,4735,1,6,1
1,0,11,0,4735,1,1,0
1,0,10,0,4735,1,1,0
14,0,85,0,4735,1,7,0
25,0,165,0,4735,1,12,1
13,0,89,0,4735,1,13,1
43,0,236,0,4735,1,20,0
22,0,129,0,4735,1,6,0
1,0,11,0,4735,1,1,0
1,0,6,0,4735,1,2,0
1,0,28,0,4735,1,7,0
5,0,29,0,4735,1,1,0
1,0,17,0,4735,1,4,1
39,0,252,0,4735,1,33,1
1,0,22,0,4735,1,2,0
1,0,5,0,4735,1,3,0
4,0,42,0,4735,1,2,0
1,0,6,0,4735,1,2,0
1,0,10,0,4735,1,1,0
1,0,11,0,4735,1,1,0
6,0,85,0,4735,1,1,0
1,0,39,0,4735,1,1,0
7,0,58,0,4735,1,1,0
24,0,127,0,4735,1,1,0
11,0,80,0,4735,1,1,0
2,0,29,0,4735,1,2,0
4,0,66,0,4735,1,1,0
1,0,36,0,4735,1,1,0
1,0,39,0,4735,1,1,0
1,0,5,0,4735,1,1,0
1,0,12,0,4735,1,1,0
10,0,31,0,4735,1,2,0
1,0,42,0,4735,1,1,0
11,0,83,0,4735,1,1,0
1,0,5,0,4735,1,1,0
22,0,110,0,4735,1,3,0
1,0,9,0,4735,1,1,0
1,0,9,0,4735,1,1,0
7,0,58,0,4735,1,3,0
21,0,120,0,4735,1,1,0
8,0,41,0,4735,1,2,0
4,0,34,0,4735,1,2,0
1,0,4,0,4735,1,2,0
1,0,4,0,4735,1,1,0
1,0,25,0,4735,1,1,0
1,0,4,0,4735,1,1,0
8,0,60,0,4735,1,2,0
3,0,25,0,4735,1,1,0
11,0,69,0,4735,1,1,0
5,0,78,0,4735,1,3,0
18,0,85,0,4735,1,1,0
17,0,112,0,4735,1,2,0
7,0,79,0,4735,1,2,0
8,0,49,0,4735,1,1,0
23,0,109,0,4735,1,2,1
1,0,47,0,4735,1,1,0
12,0,128,0,4735,1,5,0
4,0,61,0,4735,1,2,0
10,0,65,0,4735,1,1,0
5,0,35,0,4735,1,1,0
16,0,235,0,4735,1,1,0
1,0,23,0,4735,1,1,0
7,0,26,0,4735,1,2,0
1,0,26,0,4735,1,2,0
79,0,106,0,4735,1,2,1
1,0,5,0,4735,1,1,0
1,0,20,0,4735,1,1,0
2,0,35,0,4735,1,1,0
16,0,111,0,4735,1,7,0
18,0,128,0,4735,1,7,0
1,0,51,0,4735,1,3,0
1,0,32,0,4735,1,1,0
1,0,48,0,4735,1,1,0
2,0,42,0,4735,1,2,0
1,0,22,0,4735,1,1,0
74,0,404,1,4735,2,11,0
8,0,46,0,4735,1,2,0
3,0,31,0,4735,1,3,0
6,0,224,0,4735,1,1,0
195,0,842,0,4735,1,1,0
1,0,402,0,4735,1,2,0
5,0,30,0,4735,1,2,0
1,0,7,0,4735,1,1,0
22,0,108,0,2,2,6,1
45,0,167,0,4735,1,4,0
1,0,11,0,4735,1,1,0
29,0,167,1,4735,1,3,0
12,0,96,0,4735,1,2,0
33,0,109,0,4735,1,4,0
63,0,432,0,4735,1,8,1
1,0,9,0,4735,1,1,0
1,0,1,0,4735,1,1,0
1,0,33,0,4735,1,8,0
1,0,10,0,4735,1,1,0
2,0,26,0,4735,1,1,0
1,0,12,0,4735,1,1,0
17,0,105,0,4735,1,3,0
1,0,16,0,4735,1,1,0
9,0,59,0,4735,1,1,0
46,0,317,0,4735,1,4,0
1,0,8,0,4735,1,1,0
1,0,7,0,4735,1,1,0
1,0,4,0,4735,1,1,0
1,0,37,0,4735,1,3,0
1,0,16,0,4735,1,2,0
9,0,78,0,4735,1,3,0
7,0,37,0,4735,1,2,0
8,0,31,0,4735,1,2,0
8,0,50,0,4735,1,2,0
1,0,6,0,4735,1,2,0
4,0,50,0,4735,1,2,0
1,0,15,0,4735,1,2,0
2,0,19,0,4735,1,4,0
3,0,65,0,4735,1,1,0
22,0,135,0,4735,1,4,0
16,0,94,0,4735,1,3,0
1,0,29,0,4735,1,1,0
3,0,65,0,4735,1,2,0
19,0,129,0,4735,1,3,0
23,0,212,0,4735,1,2,0
5,0,53,0,4735,1,4,0
1,0,13,0,4735,1,2,0
99,0,771,0,4735,1,13,1
1,0,16,0,4735,1,1,0
27,0,120,0,4735,1,4,0
1,0,49,0,4735,1,5,0
26,0,97,0,4735,1,2,0
1,0,85,1,4735,1,4,0
1,0,7,0,4735,1,1,0
6,0,31,0,4735,1,3,0
25,0,196,0,4735,1,19,0
1,0,8,0,4735,1,5,0
1,0,5,0,4735,1,1,0
49,0,450,0,4735,1,41,0
1,0,13,0,4735,1,5,0
56,0,244,1,4735,1,16,1
19,0,152,0,4735,1,10,0
2,0,12,0,4735,1,1,0
2,0,46,0,4735,1,18,0
1,0,8,0,4735,1,4,0
50,0,301,3,4735,1,27,1
8,0,83,0,4735,1,3,0
2,0,18,0,4735,1,2,0
78,0,316,2,4735,1,18,1
19,0,139,0,4735,1,3,0
8,0,159,0,4735,1,4,0
8,0,159,0,4735,1,4,0
1,0,37,0,4735,1,8,0
1,0,8,0,4735,1,2,0
8,0,79,1,4735,1,12,0
1,0,18,0,4735,1,1,0
60,0,177,0,4735,2,6,0
12,0,99,2,4735,1,23,0
19,0,195,0,4735,1,26,0
1,0,8,0,4735,1,2,0
1,0,15,0,4735,1,1,0
1,0,23,0,4735,1,2,0
1,0,15,0,4735,1,1,0
9,0,56,0,2,2,3,0
29,0,287,0,2,3,16,0
24,0,146,1,4735,1,17,0
1,0,7,0,4735,1,1,0
1,0,8,0,4735,1,4,0
1,0,5,0,4735,1,1,0
1,0,6,0,4735,1,2,0
1,0,20,0,4735,1,10,0
1,0,16,0,4735,1,4,0
1,0,16,0,4735,1,3,0
2,0,29,0,4735,1,11,0
2,0,26,0,4735,1,7,0
1,0,7,0,4735,1,1,0
1,0,5,0,4735,1,1,0
1,0,17,0,4735,1,5,0
1,0,20,0,4735,1,10,0
6,0,69,0,4735,1,1,0
10,0,69,0,4735,1,7,1
1,0,20,0,4735,1,11,0
1,0,16,0,4735,2,2,0
2,0,29,0,4735,1,11,0
2,0,26,0,4735,1,7,0
1,0,24,0,4735,1,4,0
1,0,24,0,4735,1,4,0
2,0,41,0,4735,1,5,0
2,0,29,0,4735,1,11,0
2,0,26,0,4735,1,7,0
2,0,29,0,4735,1,11,0
2,0,26,0,4735,1,7,0
1,0,20,0,4735,1,10,0
2,0,32,0,4735,1,1,0
1,0,17,0,4735,1,4,0
1,0,19,0,4735,1,4,0
1,0,20,0,4735,1,3,0
1,0,17,0,4735,1,3,0
1,0,16,0,4735,1,3,0
1,0,17,0,4735,1,3,0
1,0,48,0,4735,1,4,0
1,0,20,0,4735,1,4,0
1,0,21,0,4735,1,4,0
1,0,16,0,4735,1,1,0
1,0,15,0,4735,1,1,0
1,0,15,0,4735,1,1,0
1,0,15,0,4735,1,1,0
1,0,15,0,4735,1,1,0
1,0,36,0,4735,1,1,0
2,0,30,0,4735,1,2,0
1,0,20,0,4735,1,10,0
1,0,16,0,4735,1,3,0
1,0,21,0,4735,1,1,0
1,0,18,0,4735,1,1,0
3,0,29,0,4735,1,10,0
1,0,17,0,4735,1,1,0
1,0,16,0,4735,1,4,0
1,0,22,0,4735,1,4,0
1,0,17,0,4735,1,4,0
2,0,36,0,4735,1,3,0
1,0,18,0,4735,1,3,0
1,0,23,0,4735,1,10,0
1,0,22,0,4735,1,1,0
1,0,16,0,4735,1,3,0
1,0,23,0,4735,1,5,0
1,0,20,0,4735,1,9,0
1,0,33,0,4735,1,8,0
1,0,18,0,4735,1,6,0
1,0,17,0,4735,1,4,0
1,0,17,0,4735,1,3,0
4,0,91,0,4735,1,12,1
1,0,22,0,4735,1,9,0
1,0,23,0,4735,1,4,0
2,0,30,0,4735,1,6,0
2,0,24,0,4735,1,5,0
15,0,122,0,4735,1,4,0
3,0,30,0,4735,1,1,0
2,0,23,0,4735,1,1,0
1,0,11,0,4735,1,2,0
1,0,365,0,4735,1,25,1
1,0,8,0,4735,1,1,0
1,0,18,0,4735,1,5,0
1,0,10,0,4735,1,1,0
1,0,5,0,4735,1,3,0
1,0,25,0,4735,1,2,0
1,0,7,0,4735,1,1,0
1,0,5,0,4735,1,1,0
1,0,11,0,4735,1,2,0
10,0,103,1,4735,2,5,0
39,0,162,1,4735,1,4,0
1,0,7,0,4735,1,4,0
1,0,21,0,4735,1,4,0
2,0,69,0,4735,1,18,0
1,0,14,0,4735,1,2,0
48,0,247,0,4735,1,56,0
1,0,121,0,4735,1,9,0
1,0,96,0,4735,1,4,0
2,0,12,0,2,2,2,0
1,0,4,0,4735,1,2,0
1,0,3,0,4735,1,1,0
14,0,125,0,4735,1,11,0
1,0,70,0,4735,1,18,1
1,0,7,0,4735,1,5,0
1,0,9,0,4735,1,1,0
1,0,62,0,4735,1,19,0
1,0,4,0,4735,1,1,0
9,0,70,0,4735,1,6,0
3,0,21,0,4735,1,3,0
1,0,6,0,4735,1,2,0
1,0,11,0,4735,1,1,0
1,0,3,0,4735,1,1,0
1,0,13,0,4735,1,1,0
82,0,426,1,4735,1,33,1
1,0,7,0,4735,1,2,0
1,0,16,0,4735,1,4,0
1,0,10,0,4735,1,1,0
1,0,60,0,4735,1,7,0
1,0,7,0,4735,1,3,0
1,0,13,0,4735,1,7,0
2,0,14,0,2,2,2,0
1,0,74,0,4735,1,5,0
1,0,10,0,4735,1,2,0
1,0,10,0,4735,1,4,0
10,0,42,0,4735,1,1,1
5,0,23,0,4735,1,1,0
1,0,9,0,4735,1,5,0
2,0,14,0,2,2,3,0
1,0,7,0,4735,1,1,0
1,0,11,0,4735,1,1,0
42,0,363,0,4735,1,7,1
1,0,8,0,4735,1,2,0
14,0,163,0,4735,1,9,1
1,0,12,0,4735,1,4,0
1,0,5,0,4735,1,1,0
13,0,193,0,4735,1,10,0
5,0,48,0,4735,1,13,0
1,0,29,0,4735,1,3,0
1,0,9,0,4735,1,3,0
1,0,15,0,4735,1,1,0
112,0,373,0,4735,1,2,0
1,0,38,0,4735,1,19,0
28,0,305,0,4735,1,40,0
1,0,13,0,4735,1,3,0
1,0,12,0,4735,1,3,0
1,0,38,0,4735,1,2,0
1,0,6,0,4735,1,1,0
3,0,15,0,4735,1,3,0
2,0,94,0,4735,1,7,0
1,0,15,0,4735,1,6,0
8,0,63,0,4735,1,4,0
1,0,17,0,4735,1,3,0
3,0,28,0,4735,1,2,0
1,0,8,0,4735,1,3,0
7,0,58,0,4735,1,6,0
1,0,13,0,4735,1,10,0
12,0,43,0,4735,1,2,0
1,0,19,1,4735,1,7,0
5,0,63,1,4735,1,4,0
3,0,30,0,4735,1,3,0
1,0,15,0,4735,1,7,0
26,0,342,1,4735,1,26,1
1,0,20,0,4735,1,6,0
9,0,85,0,4735,1,7,0
5,0,32,0,4735,1,2,0
3,0,67,0,4735,1,2,0
83,0,426,4,4735,1,45,1
12,0,82,0,4735,1,4,0
11,0,59,0,4735,1,2,0
25,0,310,1,4735,1,14,1
2,0,51,0,4735,1,5,0
4,0,52,0,4735,1,3,0
1,0,22,0,4735,1,2,0
10,0,81,0,4735,1,7,0
1,0,17,0,4735,1,2,0
8,0,55,0,4735,1,4,1
25,0,116,0,4735,1,2,0
5,0,220,0,4735,1,6,1
14,0,99,0,4735,1,11,1
1,0,17,0,4735,1,3,0
17,0,463,0,4735,1,10,1
1,0,21,0,4735,1,3,0
2,0,96,0,4735,1,5,0
1,0,6,0,4735,1,2,0
7,0,62,0,4735,1,6,0
4,0,166,0,4735,1,5,0
11,0,114,0,4735,1,5,0
1,0,17,0,4735,1,4,0
10,0,229,0,4735,1,8,0
1,0,5,0,4735,1,3,0
2,0,29,0,4735,1,7,0
13,0,282,0,4735,1,7,0
10,0,84,0,4735,1,6,0
1,0,18,0,4735,1,4,0
1,0,49,0,4735,1,6,0
1,0,5,0,4735,1,1,0
2,0,29,0,4735,1,5,0
10,0,223,0,4735,1,8,0
5,0,46,0,4735,1,5,0
4,0,33,0,4735,1,2,0
15,0,247,0,4735,1,28,0
14,0,72,0,4735,1,6,0
1,0,12,0,4735,1,3,0
2,0,94,0,4735,1,23,0
11,0,71,1,4735,1,5,0
33,0,124,1,4735,1,5,0
5,0,75,0,4735,1,4,0
1,0,20,0,4735,1,1,0
13,0,106,0,4735,1,1,0
1,0,55,0,4735,1,1,0
1,0,4,0,4735,1,1,0
1,0,4,0,4735,1,1,0
7,0,25,0,4735,1,2,0
1,0,18,0,4735,1,1,0
1,0,8,0,4735,1,1,0
3,0,47,0,4735,1,1,0
27,0,135,0,4735,1,2,1
7,0,79,0,4735,1,1,0
6,0,124,0,4735,1,8,1
18,0,377,0,4735,1,8,0
39,0,328,1,4735,1,39,0
1,0,10,0,4735,1,1,0
61,0,278,0,4735,1,25,1
1,0,7,0,4735,1,1,0
1,0,23,0,4735,1,1,0
1,0,19,0,4735,1,1,0
3,0,49,0,4735,1,4,0
4,0,60,0,4735,1,3,0
3,0,37,1,4735,1,11,0
1,0,8,0,4735,1,1,0
7,0,89,0,4735,1,6,0
3,0,35,0,4735,1,2,0
5,0,44,0,4735,1,2,0
1,0,7,0,4735,1,2,0
1,0,20,0,4735,1,1,0
1,0,55,0,4735,1,2,0
1,0,7,0,4735,1,1,0
2,0,38,0,4735,1,2,0
19,0,71,0,4735,1,3,0
8,0,60,0,4735,1,2,1
1,0,10,0,4735,1,1,0
1,0,10,0,4735,1,1,0
3,0,20,0,4735,1,1,0
1,0,10,0,4735,1,1,0
2,0,26,0,4735,1,2,0
7,0,88,0,4735,1,3,0
1,0,11,0,4735,1,2,0
1,0,22,0,4735,1,4,0
24,0,145,1,4735,1,34,1
1,0,11,0,4735,1,1,0
3,0,47,0,4735,1,2,0
1,0,58,0,4735,1,3,0
1,0,5,0,4735,1,1,0
15,0,63,0,4735,1,11,0
1,0,52,0,4735,1,2,0
1,0,33,0,4735,1,1,0
1,0,38,0,4735,1,2,0
12,0,106,0,4735,1,3,0
52,0,131,0,4735,2,12,0
6,0,63,0,4735,1,4,0
29,0,170,2,4735,2,21,1
1,0,62,0,4735,2,4,0
17,0,112,1,4735,1,9,1
3,0,41,0,4735,1,1,0
87,0,538,1,4735,1,36,0
5,0,63,0,4735,1,5,0
16,0,184,0,4735,1,16,0
12,0,165,1,4735,1,9,0
4,0,61,0,4735,1,11,1
1,0,20,0,4735,1,1,0
9,0,323,1,4735,1,34,0
7,0,112,0,4735,1,3,0
7,0,67,0,4735,1,1,0
9,0,103,0,4735,1,1,0
1,0,43,0,4735,1,4,0
15,0,148,0,4735,1,2,0
1,0,18,0,4735,1,1,0
1,0,11,0,4735,1,1,0
2,0,12,0,4735,1,4,0
4,0,18,0,4735,1,3,0
1,0,18,0,4735,1,4,0
1,0,11,1,4735,1,6,0
1,0,9,0,4735,1,2,0
28,0,152,1,4735,1,30,0
1,0,8,0,4735,1,2,0
1,0,31,0,4735,1,1,0
3,0,100,0,4735,1,5,0
1,0,6,0,4735,1,1,0
1,0,33,0,4735,1,1,0
2,0,12,0,4735,1,3,0
2,0,22,0,4735,1,4,1
5,0,57,0,4735,1,6,0
19,0,77,1,4735,1,5,0
2,0,18,0,4735,1,4,0
4,0,44,0,4735,1,6,0
14,0,59,0,4735,1,6,0
1,0,5,0,4735,1,1,0
1,0,15,0,4735,1,2,0
1,0,5,0,4735,1,2,1
25,0,111,0,4735,1,1,1
1,0,8,0,4735,1,1,0
2,0,12,0,4735,1,1,0
21,0,199,0,4735,1,28,0
2,0,76,0,4735,1,7,0
1,0,11,0,4735,1,2,0
1,0,10,0,4735,1,1,0
8,0,80,0,4735,1,4,0
24,0,193,0,4735,1,18,0
1,0,45,0,4735,1,1,0
1,0,9,0,4735,1,1,0
72,0,512,0,4735,1,46,0
3,0,71,0,4735,1,7,0
3,0,62,0,4735,1,4,0
4,0,22,0,4735,1,2,0
3,0,103,0,4735,1,2,0
4,0,27,0,4735,1,1,0
1,0,6,0,4735,1,1,0
28,0,169,0,4735,1,4,0
4,0,30,1,4735,1,4,0
42,0,200,0,4735,1,1,0
17,0,53,0,4735,1,2,0
29,0,122,0,4735,1,1,0
14,0,147,1,4735,1,3,0
14,0,264,0,4735,1,1,0
83,0,571,0,4735,1,2,0
1,0,5,0,4735,1,1,0
1,0,9,0,4735,1,1,0
9,0,53,0,4735,1,3,0
1,0,10,0,4735,1,2,0
1,0,1,0,4735,1,1,0
1,0,50,0,4735,1,2,0
3,0,66,0,4735,1,2,0
3,0,71,0,4735,1,2,0
1,0,30,0,4735,1,2,0
3,0,50,0,4735,1,2,0
3,0,69,0,4735,1,5,0
1,0,23,0,2,2,4,0
6,0,79,0,4735,1,4,0
15,0,134,0,4735,1,18,0
29,0,219,0,4735,1,22,0
9,0,80,1,4735,1,12,0
2,0,53,0,4735,1,15,0
16,0,139,0,4735,1,22,0
25,0,166,0,4735,1,11,0
26,0,190,0,4735,1,15,0
43,0,245,1,4735,1,32,1
5,0,69,0,4735,1,13,0
6,0,75,0,4735,1,11,0
5,0,32,0,4735,1,2,0
1,0,15,0,4735,1,2,0
1,0,29,0,4735,1,3,0
1,0,35,0,4735,1,4,0
36,0,272,0,4735,1,27,1
1,0,31,0,4735,1,7,0
19,0,194,0,4735,1,17,0
1,0,19,0,4735,1,3,0
1,0,26,0,4735,1,6,0
6,0,68,0,4735,1,6,0
3,0,56,0,4735,1,8,0
